Time [s],Channel 1
26.565418500,1
26.565423500,0
26.565427917,1
26.565442167,0
26.565456083,1
26.565461083,0
26.565465500,1
26.565479750,0
26.565493667,1
26.565498667,0
26.565503083,1
26.565517250,0
26.565531250,1
26.565536250,0
26.565550000,1
26.565555083,0
26.565568833,1
26.565573917,0
26.565578250,1
26.565592417,0
26.565597000,1
26.565611250,0
26.565625167,1
26.565630250,0
26.565644000,1
26.565649083,0
26.565662750,1
26.565667833,0
26.565681583,1
26.565686667,0
26.565700333,1
26.565705500,0
26.565719167,1
26.565724250,0
26.565728583,1
26.565742750,0
26.565747333,1
26.565761583,0
26.565775500,1
26.565780583,0
26.565794333,1
26.565799417,0
26.565813083,1
26.565818167,0
26.565831917,1
26.565837000,0
26.565850667,1
26.565855833,0
26.565869500,1
26.565874583,0
26.565878917,1
26.565893083,0
26.565897667,1
26.565911917,0
26.565925833,1
26.565930917,0
26.565944583,1
26.565949750,0
26.565963417,1
26.565968500,0
26.565982167,1
26.565987333,0
26.565991667,1
26.566005833,0
26.566019750,1
26.566024833,0
26.566029250,1
26.566043417,0
26.566048000,1
26.566062250,0
26.566076167,1
26.566081167,0
26.566094917,1
26.566100083,0
26.566113750,1
26.566118833,0
26.566123167,1
26.566137417,0
26.566151333,1
26.566156333,0
26.566170083,1
26.566175167,0
26.566179583,1
26.566193750,0
26.566198333,1
26.566212583,0
26.566226500,1
26.566231500,0
26.566245250,1
26.566250333,0
26.566264083,1
26.566269167,0
26.566273500,1
26.566287667,0
26.566292250,1
26.566306500,0
26.566320417,1
26.566325500,0
26.566329833,1
26.566344083,0
26.566348667,1
26.566362833,0
26.566376750,1
26.566381833,0
26.566395583,1
26.566400667,0
26.566405000,1
26.566419250,0
26.566433167,1
26.566438167,0
26.566451917,1
26.566457083,0
26.566470750,1
26.566475833,0
26.566480167,1
26.566494417,0
26.566499000,1
26.566513167,0
26.566527083,1
26.566532167,0
26.566545917,1
26.566551000,0
26.566564667,1
26.566569833,0
26.566574167,1
26.566588333,0
26.566592917,1
26.566607167,0
26.566611750,1
26.566625917,0
26.566630500,1
26.566644750,0
26.566658667,1
26.566663667,0
26.566677417,1
26.566682500,0
26.566696250,1
26.566701333,0
26.566715000,1
26.566720083,0
26.566724417,1
26.566738667,0
26.566743250,1
26.566757417,0
26.566762000,1
26.566776250,0
26.566780833,1
26.566795000,0
26.566808917,1
26.566814000,0
26.566827750,1
26.566832833,0
26.566846500,1
26.566851583,0
26.566865333,1
26.566870417,0
26.566874750,1
26.566888917,0
26.566893500,1
26.566907750,0
26.566912333,1
26.566926583,0
26.566931083,1
26.566945333,0
26.566959250,1
26.566964250,0
26.566978000,1
26.566983167,0
26.566996833,1
26.567001917,0
26.567015583,1
26.567020750,0
26.567025083,1
26.567039250,0
26.567043833,1
26.567058083,0
26.567062667,1
26.567076833,0
26.567081417,1
26.567095583,0
26.567109583,1
26.567114583,0
26.567128333,1
26.567133417,0
26.567147083,1
26.567152250,0
26.567165917,1
26.567171000,0
26.567175333,1
26.567189583,0
26.567194167,1
26.567208333,0
26.567212917,1
26.567227167,0
26.567231750,1
26.567245917,0
26.567259833,1
26.567264917,0
26.567278667,1
26.567283750,0
26.567297417,1
26.567302500,0
26.567316250,1
26.567321333,0
26.567325667,1
26.567339833,0
26.567344417,1
26.567358667,0
26.567363250,1
26.567377417,0
26.567382000,1
26.567396250,0
26.567410167,1
26.567415167,0
26.567428917,1
26.567434000,0
26.567447750,1
26.567452833,0
26.567466500,1
26.567471667,0
26.567476000,1
26.567490167,0
26.567494750,1
26.567509000,0
26.567513500,1
26.567527750,0
26.567532333,1
26.567546500,0
26.567560417,1
26.567565500,0
26.567579250,1
26.567584333,0
26.567598000,1
26.567603167,0
26.567607500,1
26.567621667,0
26.567626250,1
26.567640500,0
26.567654417,1
26.567659417,0
26.567673167,1
26.567678250,0
26.567691917,1
26.567697083,0
26.567710750,1
26.567715833,0
26.567720167,1
26.567734417,0
26.567748333,1
26.567753333,0
26.567767083,1
26.567772167,0
26.567776583,1
26.567790750,0
26.567795333,1
26.567809583,0
26.567814083,1
26.567828333,0
26.567842250,1
26.567847250,0
26.567861083,1
26.567866167,0
26.567879833,1
26.567884917,0
26.567898583,1
26.567903750,0
26.567917417,1
26.567922500,0
26.567936167,1
26.567941333,0
26.567955000,1
26.567960083,0
26.567973750,1
26.567978917,0
26.567992583,1
26.567997667,0
26.568011333,1
26.568016500,0
26.568030167,1
26.568035250,0
26.568048917,1
26.568054083,0
26.568058333,1
26.568072583,0
26.568077167,1
26.568091417,0
26.568095917,1
26.568110167,0
26.568124083,1
26.568129167,0
26.568142917,1
26.568148000,0
26.568152333,1
26.568166500,0
26.568180417,1
26.568185500,0
26.568199250,1
26.568204333,0
26.568218000,1
26.568223167,0
26.568227500,1
26.568241667,0
26.568246250,1
26.568260500,0
26.568274417,1
26.568279417,0
26.568293167,1
26.568298250,0
26.568312000,1
26.568317083,0
26.568330750,1
26.568335917,0
26.568349583,1
26.568354667,0
26.568368333,1
26.568373500,0
26.568387167,1
26.568392250,0
26.568396583,1
26.568410750,0
26.568424750,1
26.568429750,0
26.568443500,1
26.568448583,0
26.568462250,1
26.568467417,0
26.568481083,1
26.568486167,0
26.568499833,1
26.568505000,0
26.568509333,1
26.568523500,0
26.568537417,1
26.568542500,0
26.568556250,1
26.568561333,0
26.568575000,1
26.568580167,0
26.568593833,1
26.568598917,0
26.568603250,1
26.568617417,0
26.568622000,1
26.568636250,0
26.568640833,1
26.568655000,0
26.568668917,1
26.568674000,0
26.568678417,1
26.568692583,0
26.568706500,1
26.568711583,0
26.568725333,1
26.568730417,0
26.568744083,1
26.568749250,0
26.568753583,1
26.568767750,0
26.568781667,1
26.568786750,0
26.568800500,1
26.568805583,0
26.568819250,1
26.568824333,0
26.568838000,1
26.568843167,0
26.568856833,1
26.568861917,0
26.568866250,1
26.568880500,0
26.568885083,1
26.568899250,0
26.568903833,1
26.568918083,0
26.568932000,1
26.568937000,0
26.568950750,1
26.568955833,0
26.568969583,1
26.568974667,0
26.568988333,1
26.568993500,0
26.568997833,1
26.569012000,0
26.569025917,1
26.569031000,0
26.569044750,1
26.569049833,0
26.569063500,1
26.569068583,0
26.569082250,1
26.569087417,0
26.569101083,1
26.569106167,0
26.569110500,1
26.569124750,0
26.569129333,1
26.569143500,0
26.569157417,1
26.569162500,0
26.569166917,1
26.569181083,0
26.569195000,1
26.569200000,0
26.569213833,1
26.569218917,0
26.569232583,1
26.569237667,0
26.569251417,1
26.569256500,0
26.569270167,1
26.569275250,0
26.569279583,1
26.569293833,0
26.569298417,1
26.569312583,0
26.569317167,1
26.569331417,0
26.569345333,1
26.569350333,0
26.569364083,1
26.569369167,0
26.569382917,1
26.569388000,0
26.569401667,1
26.569406833,0
26.569420500,1
26.569425583,0
26.569439250,1
26.569444417,0
26.569458083,1
26.569463167,0
26.569476833,1
26.569482000,0
26.569495667,1
26.569500750,0
26.569514417,1
26.569519583,0
26.569533250,1
26.569538333,0
26.569552000,1
26.569557167,0
26.569570750,1
26.569575917,0
26.569589583,1
26.569594750,0
26.569599000,1
26.569613250,0
26.569617833,1
26.569632083,0
26.569636583,1
26.569650833,0
26.569655417,1
26.569669667,0
26.569674167,1
26.569688417,0
26.569693000,1
26.570616250,0
26.570630250,1
26.570635250,0
26.570647583,1
26.570654083,0
26.570659917,1
26.570672833,0
26.570686583,1
26.570691667,0
26.570704333,1
26.570710417,0
26.570724167,1
26.570729250,0
26.570742083,1
26.570748000,0
26.570753833,1
26.570766833,0
26.570779500,1
26.570785583,0
26.570798500,1
26.570804417,0
26.570816333,1
26.570823167,0
26.570836583,1
26.570842000,0
26.570854417,1
26.570860750,0
26.570873583,1
26.570879583,0
26.570893250,1
26.570898333,0
26.570911417,1
26.570917167,0
26.570922833,1
26.570935917,0
26.570948333,1
26.570954667,0
26.570968333,1
26.570973500,0
26.570986167,1
26.570992250,0
26.571005917,1
26.571011083,0
26.571024000,1
26.571029833,0
26.571041917,1
26.571048667,0
26.571062083,1
26.571067417,0
26.571080000,1
26.571086250,0
26.571099083,1
26.571105000,0
26.571110750,1
26.571123750,0
26.571137083,1
26.571142583,0
26.571148333,1
26.571161333,0
26.571167083,1
26.571180083,0
26.571193833,1
26.571198917,0
26.571211667,1
26.571217750,0
26.571231417,1
26.571236500,0
26.571249500,1
26.571255333,0
26.571267250,1
26.571274083,0
26.571287417,1
26.571292917,0
26.571305167,1
26.571311667,0
26.571324000,1
26.571330417,0
26.571344083,1
26.571349250,0
26.571362917,1
26.571544500,0
26.571550500,1
26.571563417,0
26.571569250,1
26.571582250,0
26.571588167,1
26.571601000,0
26.571613417,1
26.571619833,0
26.571632417,1
26.571638667,0
26.571652333,1
26.571657500,0
26.571663250,1
26.571676250,0
26.571689917,1
26.572734000,0
26.572747917,1
26.572752917,0
26.572757333,1
26.572771583,0
26.572785500,1
26.572790500,0
26.572804250,1
26.572809333,0
26.572823083,1
26.572828167,0
26.572841833,1
26.572847000,0
26.572860667,1
26.572865750,0
26.572870083,1
26.572884250,0
26.572898167,1
26.572903250,0
26.572917000,1
26.572922083,0
26.572935750,1
26.572940917,0
26.572954583,1
26.572959667,0
26.572973333,1
26.572978500,0
26.572992167,1
26.572997250,0
26.573010917,1
26.573016083,0
26.573029750,1
26.573034833,0
26.573048500,1
26.573053667,0
26.573058000,1
26.573072167,0
26.573086083,1
26.573091167,0
26.573104917,1
26.573110000,0
26.573123667,1
26.573128833,0
26.573142500,1
26.573147583,0
26.573161250,1
26.573166417,0
26.573180083,1
26.573185167,0
26.573189500,1
26.573203667,0
26.573217667,1
26.573222667,0
26.573236417,1
26.573241500,0
26.573255250,1
26.573260333,0
26.573274000,1
26.573279083,0
26.573292833,1
26.573297917,0
26.573311583,1
26.573316750,0
26.573330333,1
26.573335500,0
26.573339833,1
26.573354000,0
26.573358583,1
26.573372833,0
26.573386750,1
26.573391750,0
26.573396167,1
26.573410417,0
26.573415000,1
26.573429167,0
26.573443083,1
26.573448167,0
26.573461917,1
26.573467000,0
26.573480667,1
26.573485833,0
26.573490167,1
26.573504333,0
26.573508917,1
26.573523167,0
26.573537083,1
26.573542083,0
26.573555833,1
26.573560917,0
26.573574667,1
26.573579750,0
26.573593417,1
26.573598500,0
26.573612167,1
26.573617333,0
26.573631000,1
26.573636083,0
26.573649750,1
26.573654917,0
26.573659250,1
26.573673417,0
26.573678000,1
26.573692250,0
26.573706167,1
26.573711167,0
26.573715583,1
26.573729750,0
26.573743750,1
26.573748750,0
26.573753167,1
26.573767333,0
26.573781333,1
26.573786333,0
26.573790750,1
26.573804917,0
26.573818833,1
26.573823917,0
26.573837667,1
26.573842750,0
26.573856417,1
26.573861583,0
26.573865917,1
26.573880083,0
26.573884667,1
26.573898917,0
26.573912833,1
26.573917833,0
26.573931583,1
26.573936667,0
26.573950417,1
26.573955500,0
26.573969167,1
26.573974333,0
26.573988000,1
26.573993083,0
26.574006750,1
26.574011917,0
26.574016167,1
26.574030417,0
26.574035000,1
26.574049167,0
26.574063083,1
26.574068167,0
26.574081917,1
26.574087000,0
26.574100667,1
26.574105833,0
26.574119500,1
26.574124583,0
26.574138250,1
26.574143417,0
26.574157083,1
26.574162167,0
26.574166500,1
26.574180667,0
26.574185250,1
26.574199500,0
26.574213417,1
26.574218500,0
26.574232167,1
26.574237333,0
26.574251000,1
26.574256083,0
26.574269750,1
26.574274917,0
26.574279250,1
26.574293417,0
26.574307333,1
26.574312417,0
26.574316833,1
26.574331000,0
26.574335583,1
26.574349833,0
26.574363750,1
26.574368750,0
26.574382500,1
26.574387583,0
26.574401250,1
26.574406417,0
26.574410750,1
26.574424917,0
26.574438833,1
26.574443917,0
26.574457667,1
26.574462750,0
26.574467083,1
26.574481333,0
26.574485917,1
26.574500083,0
26.574514000,1
26.574519000,0
26.574532833,1
26.574537917,0
26.574551583,1
26.574556667,0
26.574561000,1
26.574575250,0
26.574579833,1
26.574594083,0
26.574608000,1
26.574613000,0
26.574617417,1
26.574631583,0
26.574636167,1
26.574650417,0
26.574664333,1
26.574669333,0
26.574683083,1
26.574688167,0
26.574692583,1
26.574706750,0
26.574720667,1
26.574725750,0
26.574739500,1
26.574744583,0
26.574758250,1
26.574763333,0
26.574767667,1
26.574781917,0
26.574786500,1
26.574800667,0
26.574814667,1
26.574819667,0
26.574833417,1
26.574838500,0
26.574852167,1
26.574857333,0
26.574861667,1
26.574875833,0
26.574880417,1
26.574894667,0
26.574899250,1
26.574913417,0
26.574918000,1
26.574932250,0
26.574946167,1
26.574951167,0
26.574964917,1
26.574970000,0
26.574983750,1
26.574988833,0
26.575002500,1
26.575007667,0
26.575012000,1
26.575026167,0
26.575030750,1
26.575044917,0
26.575049500,1
26.575063750,0
26.575068333,1
26.575082500,0
26.575096417,1
26.575101500,0
26.575115250,1
26.575120333,0
26.575134000,1
26.575139167,0
26.575152833,1
26.575157917,0
26.575162250,1
26.575176417,0
26.575181083,1
26.575195250,0
26.575199833,1
26.575214000,0
26.575218583,1
26.575232833,0
26.575246750,1
26.575251750,0
26.575265500,1
26.575270583,0
26.575284333,1
26.575289417,0
26.575303083,1
26.575308250,0
26.575312583,1
26.575326750,0
26.575331333,1
26.575345583,0
26.575350167,1
26.575364333,0
26.575368917,1
26.575383167,0
26.575397083,1
26.575402083,0
26.575415833,1
26.575420917,0
26.575434667,1
26.575439750,0
26.575453417,1
26.575458500,0
26.575462833,1
26.575477083,0
26.575481667,1
26.575495833,0
26.575500417,1
26.575514667,0
26.575519250,1
26.575533417,0
26.575547333,1
26.575552417,0
26.575566167,1
26.575571250,0
26.575584917,1
26.575590083,0
26.575603750,1
26.575608833,0
26.575613167,1
26.575627333,0
26.575631917,1
26.575646167,0
26.575650750,1
26.575665000,0
26.575669500,1
26.575683750,0
26.575697667,1
26.575702667,0
26.575716417,1
26.575721583,0
26.575735250,1
26.575740333,0
26.575754000,1
26.575759167,0
26.575763500,1
26.575777667,0
26.575782250,1
26.575796500,0
26.575801083,1
26.575815250,0
26.575819833,1
26.575834083,0
26.575848000,1
26.575853000,0
26.575866750,1
26.575871833,0
26.575885583,1
26.575890667,0
26.575895000,1
26.575909167,0
26.575913750,1
26.575928000,0
26.575941917,1
26.575946917,0
26.575960667,1
26.575965750,0
26.575979500,1
26.575984583,0
26.575998250,1
26.576003417,0
26.576007750,1
26.576021917,0
26.576035833,1
26.576040917,0
26.576054667,1
26.576059750,0
26.576064083,1
26.576078250,0
26.576082833,1
26.576097083,0
26.576101667,1
26.576115833,0
26.576129750,1
26.576134833,0
26.576148583,1
26.576153667,0
26.576167333,1
26.576172500,0
26.576186167,1
26.576191250,0
26.576204917,1
26.576210083,0
26.576223750,1
26.576228833,0
26.576242500,1
26.576247667,0
26.576261333,1
26.576266417,0
26.576280083,1
26.576285167,0
26.576298833,1
26.576304000,0
26.576317667,1
26.576322750,0
26.576336417,1
26.576341583,0
26.576345917,1
26.576360083,0
26.576364667,1
26.576378917,0
26.576383500,1
26.576397667,0
26.576411583,1
26.576416667,0
26.576430417,1
26.576435500,0
26.576439833,1
26.576454000,0
26.576468000,1
26.576473000,0
26.576486750,1
26.576491833,0
26.576505583,1
26.576510667,0
26.576515000,1
26.576529167,0
26.576533750,1
26.576548000,0
26.576561917,1
26.576566917,0
26.576580667,1
26.576585750,0
26.576599500,1
26.576604583,0
26.576618250,1
26.576623417,0
26.576637083,1
26.576642167,0
26.576655833,1
26.576661000,0
26.576674667,1
26.576679750,0
26.576684083,1
26.576698250,0
26.576712250,1
26.576717250,0
26.576731000,1
26.576736083,0
26.576749750,1
26.576754917,0
26.576768583,1
26.576773667,0
26.576787333,1
26.576792500,0
26.576796833,1
26.576811000,0
26.576824917,1
26.576830000,0
26.576843750,1
26.576848833,0
26.576862500,1
26.576867667,0
26.576881333,1
26.576886417,0
26.576890750,1
26.576904917,0
26.576909500,1
26.576923750,0
26.576928333,1
26.576942500,0
26.576956417,1
26.576961500,0
26.576965917,1
26.576980083,0
26.576994000,1
26.576999000,0
26.577012833,1
26.577017917,0
26.577031583,1
26.577036667,0
26.577041083,1
26.577055250,0
26.577069167,1
26.577074250,0
26.577088000,1
26.577093083,0
26.577106750,1
26.577111833,0
26.577125583,1
26.577130667,0
26.577144333,1
26.577149417,0
26.577153750,1
26.577168000,0
26.577172583,1
26.577186750,0
26.577191333,1
26.577205583,0
26.577219500,1
26.577224500,0
26.577238250,1
26.577243333,0
26.577257083,1
26.577262167,0
26.577275833,1
26.577281000,0
26.577285250,1
26.577299500,0
26.577313417,1
26.577318417,0
26.577332167,1
26.577337333,0
26.577351000,1
26.577356083,0
26.577369750,1
26.577374917,0
26.577388583,1
26.577393667,0
26.577398000,1
26.577412250,0
26.577416750,1
26.577431000,0
26.577444917,1
26.577450000,0
26.577454333,1
26.577468583,0
26.577482500,1
26.577487500,0
26.577501250,1
26.577506333,0
26.577520083,1
26.577525167,0
26.577538833,1
26.577543917,0
26.577548250,1
26.577562500,0
26.577567083,1
26.577581250,0
26.577595167,1
26.577600250,0
26.577604667,1
26.577618833,0
26.577632750,1
26.577637750,0
26.577651583,1
26.577656667,0
26.577670333,1
26.577675500,0
26.577689167,1
26.578595417,0
26.578609333,1
26.578614417,0
26.578627500,1
26.578633250,0
26.578639000,1
26.578652000,0
26.578664250,1
26.578670833,0
26.578683333,1
26.578689583,0
26.578703250,1
26.578708417,0
26.578721167,1
26.578727167,0
26.578732917,1
26.578745917,0
26.578758917,1
26.578764750,0
26.578776667,1
26.578783583,0
26.578796833,1
26.578802333,0
26.578814667,1
26.578821167,0
26.578833750,1
26.578839917,0
26.578853583,1
26.578858667,0
26.578871500,1
26.578877500,0
26.578889417,1
26.578896333,0
26.578909000,1
26.578915083,0
26.578920833,1
26.578933833,0
26.578945750,1
26.578952667,0
26.578966000,1
26.578971500,0
26.578983833,1
26.578990250,0
26.579002833,1
26.579009000,0
26.579022667,1
26.579027833,0
26.579040667,1
26.579046583,0
26.579058583,1
26.579065417,0
26.579078750,1
26.579084167,0
26.579096667,1
26.579103000,0
26.579115750,1
26.579121750,0
26.579127500,1
26.579140500,0
26.579153500,1
26.579159333,0
26.579171333,1
26.579178167,0
26.579191667,1
26.579196917,0
26.579209500,1
26.579215750,0
26.579228500,1
26.579234500,0
26.579248167,1
26.579253250,0
26.579266083,1
26.579272083,0
26.579285750,1
26.579290833,0
26.579303667,1
26.579309667,0
26.579323333,1
26.579328417,0
26.579341250,1
26.579523667,0
26.579537500,1
26.579542667,0
26.579548500,1
26.579561417,0
26.579574250,1
26.579580250,0
26.579586000,1
26.579599000,0
26.579611833,1
26.579617833,0
26.579623667,1
26.579636583,0
26.579642417,1
26.579655417,0
26.579669167,1
26.580945250,0
26.580951250,1
26.582086500,0
26.582092500,1
26.583227750,0
26.583233750,1
26.584369000,0
26.584375000,1
26.585510250,0
26.585516167,1
26.586651500,0
26.586665417,1
26.586670417,0
26.586683167,1
26.586689250,0
26.586695167,1
26.586708000,0
26.586720833,1
26.586726833,0
26.586740583,1
26.586745667,0
26.586758667,1
26.586764417,0
26.586776500,1
26.586783250,0
26.586789000,1
26.586802000,0
26.586814417,1
26.586820750,0
26.586833333,1
26.586839583,0
26.586853250,1
26.586858333,0
26.586871000,1
26.586877167,0
26.586890833,1
26.586895917,0
26.586908833,1
26.586914750,0
26.586926667,1
26.586933500,0
26.586946750,1
26.586952333,0
26.586964667,1
26.586971083,0
26.586976833,1
26.586989833,0
26.587003583,1
26.587008667,0
26.587021417,1
26.587027500,0
26.587041167,1
26.587046250,0
26.587059250,1
26.587065083,0
26.587077000,1
26.587083833,0
26.587097333,1
26.587102667,0
26.587108417,1
26.587121417,0
26.587134083,1
26.587140250,0
26.587153917,1
26.587159000,0
26.587172000,1
26.587177833,0
26.587183583,1
26.587196583,0
26.587210083,1
26.587215333,0
26.587228000,1
26.587234167,0
26.587247083,1
26.587252917,0
26.587265000,1
26.587271750,0
26.587285333,1
26.587290500,0
26.587303250,1
26.587309333,0
26.587315083,1
26.587328083,0
26.587333833,1
26.587346833,0
26.587360333,1
26.587365667,0
26.587378333,1
26.587384417,0
26.587397500,1
26.587579667,0
26.587585750,1
26.587598583,0
26.587604500,1
26.587617417,0
26.587630333,1
26.587636250,0
26.587650000,1
26.587655083,0
26.587668167,1
26.587673833,0
26.587686000,1
26.587692667,0
26.587706167,1
26.587711417,0
26.587724000,1
26.587730250,0
26.587743000,1
26.587749000,0
26.587754750,1
26.587767750,0
26.587773583,1
26.587786500,0
26.587798500,1
26.587805333,0
26.587811167,1
26.587824167,0
26.587836417,1
26.587842917,0
26.587848750,1
26.587861667,0
26.587875417,1
26.587880500,0
26.587886333,1
26.587899250,0
26.587912083,1
26.587918083,0
26.587931083,1
26.587936917,0
26.587949000,1
26.587955667,0
26.587961500,1
26.587974417,0
26.587980250,1
26.587993250,0
26.588005833,1
26.588012000,0
26.588025667,1
26.588030833,0
26.588043583,1
26.588049583,0
26.588063333,1
26.588068417,0
26.588081500,1
26.588087250,0
26.588099417,1
26.588106000,0
26.588111833,1
26.588124750,0
26.588130583,1
26.588143500,0
26.588157167,1
26.588162333,0
26.588175167,1
26.588181167,0
26.588194250,1
26.588199917,0
26.588212167,1
26.588218750,0
26.588231250,1
26.588237500,0
26.588251167,1
26.588256250,0
26.588262083,1
26.588275083,0
26.588280833,1
26.588293833,0
26.588306750,1
26.588312667,0
26.588324667,1
26.588331417,0
26.588344333,1
26.588350250,0
26.588363500,1
26.588369000,0
26.588374833,1
26.588387750,0
26.588400417,1
26.588406583,0
26.588412417,1
26.588425333,0
26.588431167,1
26.588444083,0
26.588457833,1
26.588462917,0
26.588476000,1
26.588481750,0
26.588493833,1
26.588500500,0
26.588506333,1
26.588519250,0
26.588531750,1
26.588538083,0
26.588550750,1
26.588556917,0
26.588562667,1
26.588575667,0
26.588581500,1
26.588594417,0
26.588608167,1
26.588613250,0
26.588626167,1
26.588632083,0
26.588644083,1
26.588650833,0
26.588656583,1
26.588669583,0
26.588675417,1
26.588688333,0
26.588701000,1
26.588707167,0
26.588713000,1
26.588725917,0
26.588731750,1
26.588744750,0
26.588758417,1
26.588763500,0
26.588776583,1
26.588782333,0
26.588788167,1
26.588801083,0
26.588814667,1
26.588819917,0
26.588832500,1
26.588838750,0
26.588851667,1
26.588857500,0
26.588863250,1
26.588876250,0
26.588882083,1
26.588895000,0
26.588907500,1
26.588913833,0
26.588926500,1
26.588932667,0
26.588946333,1
26.588951417,0
26.588957250,1
26.588970167,0
26.588976000,1
26.588989000,0
26.588994750,1
26.589007750,0
26.589013667,1
26.589026583,0
26.589039083,1
26.589045333,0
26.589059000,1
26.589064167,0
26.589077000,1
26.589082917,0
26.589094917,1
26.589101750,0
26.589107500,1
26.589120500,0
26.589126333,1
26.589139250,0
26.589145083,1
26.589158083,0
26.589163917,1
26.589176833,0
26.589189583,1
26.589195667,0
26.589209333,1
26.589214417,0
26.589227417,1
26.589233250,0
26.589245333,1
26.589252000,0
26.589257833,1
26.589270833,0
26.589276583,1
26.589289583,0
26.589295417,1
26.589308333,0
26.589314167,1
26.589327167,0
26.589339833,1
26.589345917,0
26.589359667,1
26.589364750,0
26.589377750,1
26.589383583,0
26.589395667,1
26.589402333,0
26.589408083,1
26.589421083,0
26.589426917,1
26.589439917,0
26.589445667,1
26.589458667,0
26.589464500,1
26.589477417,0
26.589490333,1
26.589496250,0
26.589509917,1
26.589515083,0
26.589528167,1
26.589533833,0
26.589546000,1
26.589552667,0
26.589558417,1
26.589571417,0
26.589577167,1
26.589590167,0
26.589596083,1
26.589609000,0
26.589614750,1
26.589627750,0
26.589640750,1
26.589646583,0
26.589658667,1
26.589665417,0
26.589678917,1
26.589684167,0
26.589696833,1
26.589703000,0
26.589708750,1
26.589721750,0
26.589727583,1
26.589740500,0
26.589746333,1
26.589759250,0
26.589765083,1
26.589778083,0
26.589791500,1
26.589796917,0
26.589809250,1
26.589815667,0
26.589828417,1
26.589834500,0
26.589848167,1
26.589853250,0
26.589859000,1
26.589872000,0
26.589877833,1
26.589890750,0
26.589896667,1
26.589909583,0
26.589915417,1
26.589928333,0
26.589941833,1
26.589947167,0
26.589959667,1
26.589966000,0
26.589978750,1
26.589984750,0
26.589990583,1
26.590003500,0
26.590016417,1
26.590022333,0
26.590034250,1
26.590041083,0
26.590054500,1
26.590059917,0
26.590072333,1
26.590078667,0
26.590084500,1
26.590097417,0
26.590103250,1
26.590116167,0
26.590128917,1
26.590135000,0
26.590148750,1
26.590153833,0
26.590166750,1
26.590172667,0
26.590184583,1
26.590191417,0
26.590204833,1
26.590210250,0
26.590216000,1
26.590229000,0
26.590241583,1
26.590247750,0
26.590261417,1
26.590266583,0
26.590279333,1
26.590285333,0
26.590299000,1
26.590304167,0
26.590317250,1
26.590322917,0
26.590335083,1
26.590341750,0
26.590354167,1
26.590360500,0
26.590374167,1
26.590379333,0
26.590392000,1
26.590398083,0
26.590411750,1
26.590416917,0
26.590429750,1
26.590435667,0
26.590441417,1
26.590454417,0
26.590467750,1
26.590473250,0
26.590485750,1
26.590492000,0
26.590504667,1
26.590510833,0
26.590524500,1
26.590529583,0
26.590542500,1
26.590548417,0
26.590560417,1
26.590567167,0
26.590580667,1
26.590586000,0
26.590598500,1
26.590604750,0
26.590617583,1
26.590623583,0
26.590637250,1
26.590642333,0
26.590655417,1
26.590661167,0
26.590673333,1
26.590679917,0
26.590692417,1
26.590698750,0
26.590712417,1
26.590717500,0
26.590730167,1
26.590736333,0
26.590750000,1
26.590755083,0
26.590768000,1
26.590773917,0
26.590779667,1
26.590792667,0
26.590806000,1
