Time [s],Channel 1
19.152982583,1
19.152988333,0
19.153002083,1
19.153007167,0
19.153020250,1
19.153025917,0
19.153038000,1
19.153044750,0
19.153058000,1
19.153063500,0
19.153075833,1
19.153082250,0
19.153095750,1
19.153101083,0
19.153113500,1
19.153119833,0
19.153132333,1
19.153138583,0
19.153152333,1
19.153333917,0
19.153340083,1
19.153352750,0
19.153358917,1
19.153371583,0
19.153377750,1
19.153390417,0
19.153403917,1
19.153409250,0
19.153421750,1
19.153428083,0
19.153440667,1
19.153446833,0
19.153452917,1
19.153465583,0
19.153479333,1
19.154523417,0
19.154537417,1
19.154542417,0
19.154546833,1
19.154561000,0
19.154575000,1
19.154580000,0
19.154593750,1
19.154598833,0
19.154612583,1
19.154617667,0
19.154631333,1
19.154636417,0
19.154650083,1
19.154655250,0
19.154659583,1
19.154673750,0
19.154687667,1
19.154692750,0
19.154706500,1
19.154711583,0
19.154725250,1
19.154730417,0
19.154744083,1
19.154749167,0
19.154762833,1
19.154768000,0
19.154781667,1
19.154786750,0
19.154800417,1
19.154805583,0
19.154819250,1
19.154824333,0
19.154838000,1
19.154843167,0
19.154847500,1
19.154861667,0
19.154875583,1
19.154880667,0
19.154894417,1
19.154899500,0
19.154913167,1
19.154918250,0
19.154932000,1
19.154937083,0
19.154950750,1
19.154955917,0
19.154969583,1
19.154974667,0
19.154979000,1
19.154993167,0
19.155007083,1
19.155012167,0
19.155025917,1
19.155031000,0
19.155044667,1
19.155049833,0
19.155063500,1
19.155068583,0
19.155082250,1
19.155087417,0
19.155101083,1
19.155106167,0
19.155119833,1
19.155124917,0
19.155129250,1
19.155143500,0
19.155148083,1
19.155162250,0
19.155176167,1
19.155181250,0
19.155185667,1
19.155199833,0
19.155204417,1
19.155218667,0
19.155232583,1
19.155237583,0
19.155251333,1
19.155256417,0
19.155270167,1
19.155275250,0
19.155279583,1
19.155293750,0
19.155298333,1
19.155312583,0
19.155326500,1
19.155331500,0
19.155345250,1
19.155350333,0
19.155364083,1
19.155369167,0
19.155382833,1
19.155388000,0
19.155401667,1
19.155406750,0
19.155420417,1
19.155425583,0
19.155439250,1
19.155444333,0
19.155448667,1
19.155462833,0
19.155467417,1
19.155481667,0
19.155495583,1
19.155500583,0
19.155505000,1
19.155519250,0
19.155533167,1
19.155538167,0
19.155542583,1
19.155556833,0
19.155570750,1
19.155575750,0
19.155580167,1
19.155594333,0
19.155608333,1
19.155613333,0
19.155627083,1
19.155632167,0
19.155645917,1
19.155651000,0
