Time [s],Channel 1
22.103297583,0
22.103311750,1
22.103316833,0
22.103331000,1
22.103336083,0
22.103340667,1
22.103355250,0
22.103359917,1
22.103374500,0
22.103388750,1
22.103393833,0
22.103408083,1
22.103413083,0
22.103427333,1
22.103432333,0
22.103437000,1
22.103451500,0
22.103456250,1
22.103470750,0
22.103475500,1
22.103490000,0
22.103494750,1
22.103509333,0
22.103523583,1
22.103528667,0
22.103542833,1
22.103547917,0
22.103562083,1
22.103567167,0
22.103581333,1
22.103586417,0
22.103591083,1
22.103605583,0
22.103610333,1
22.103624833,0
22.103629583,1
22.103644083,0
22.103648833,1
22.103663333,0
22.103677667,1
22.103682750,0
22.103696917,1
22.103702000,0
22.103716167,1
22.103721250,0
22.103735417,1
22.103740500,0
22.103745083,1
22.103759667,0
22.103764333,1
22.103778917,0
22.103783667,1
22.103798167,0
22.103802917,1
22.103817417,0
22.103831750,1
22.103836750,0
22.103851000,1
22.103856083,0
22.103870250,1
22.103875333,0
22.103889500,1
22.103894583,0
22.103899167,1
22.103913750,0
22.103918417,1
22.103933000,0
22.103937750,1
22.103952250,0
22.103957000,1
22.103971500,0
22.103985833,1
22.103990833,0
22.104005083,1
22.104010167,0
22.104024333,1
22.104029417,0
22.104043583,1
22.104048667,0
22.104053250,1
22.104067833,0
22.104072500,1
22.104087083,0
22.104091750,1
22.104106333,0
22.104111000,1
22.104125583,0
22.104139833,1
22.104144917,0
22.104159167,1
22.104164167,0
22.104178417,1
22.104183500,0
22.104197667,1
22.104202750,0
22.104207333,1
22.104221833,0
22.104226583,1
22.104241083,0
22.104245833,1
22.104260417,0
22.104265083,1
22.104279667,0
22.104293917,1
22.104299000,0
22.104313167,1
22.104318250,0
22.104332417,1
22.104337500,0
22.104351667,1
22.104356833,0
22.104361417,1
22.104375917,0
22.104380667,1
22.104395167,0
22.104399917,1
22.104414500,0
22.104419167,1
22.104433750,0
22.104448000,1
22.104453083,0
22.104467250,1
22.104472333,0
22.104486500,1
22.104491583,0
22.104496250,1
22.104510750,0
22.104515500,1
22.104530000,0
22.104544333,1
22.104549333,0
22.104563583,1
22.104568667,0
22.104582833,1
22.104587917,0
22.104602083,1
22.104607167,0
22.104611750,1
22.104626333,0
22.104640583,1
22.104645667,0
22.104659833,1
22.104664917,0
22.104669583,1
22.104684083,0
22.104688833,1
22.104703333,0
22.104708083,1
22.104722583,0
22.104736917,1
22.104741917,0
22.104756167,1
22.104761250,0
22.104775417,1
22.104780500,0
22.104794667,1
22.104799750,0
22.104813917,1
22.104819000,0
22.104833167,1
22.104838250,0
22.104852417,1
22.104857500,0
22.104871667,1
22.104876750,0
22.104891000,1
22.104896083,0
22.104910250,1
22.104915333,0
22.104929500,1
22.104934583,0
22.104948750,1
22.104953833,0
22.104958417,1
22.104973000,0
22.104977667,1
22.104992250,0
22.104996917,1
22.105011500,0
22.105016250,1
22.105030750,0
22.105035500,1
22.105050000,0
22.105054750,1
22.105069250,0
22.105083583,1
22.105088583,0
22.105102833,1
22.105107917,0
22.105112500,1
22.105127000,0
22.105131750,1
22.105146333,0
22.105151000,1
22.105165583,0
22.105170250,1
22.105184833,0
22.105199083,1
22.105204167,0
22.105218333,1
22.105223417,0
22.105237667,1
22.105242667,0
22.105256917,1
22.105262000,0
22.105276167,1
22.105281250,0
22.105295417,1
22.105300500,0
22.105305083,1
22.105319583,0
22.105333917,1
22.105339000,0
22.105353167,1
22.105358250,0
22.105372417,1
22.105377500,0
22.105391667,1
22.105396750,0
22.105410917,1
22.105416000,0
22.105430167,1
22.105435250,0
22.105449417,1
22.105454500,0
22.105459167,1
22.105473667,0
22.105488000,1
22.105493000,0
22.105507250,1
22.105512333,0
22.105526500,1
22.105531583,0
22.105545750,1
22.105550833,0
22.105565000,1
22.105570083,0
22.105574667,1
22.105589250,0
22.105593917,1
22.105608500,0
22.105622750,1
22.105627833,0
22.105642000,1
22.105647083,0
22.105661250,1
22.105666333,0
22.105671000,1
22.105685500,0
22.105699833,1
22.105704833,0
22.105719083,1
22.105724167,0
22.105738333,1
22.105743417,0
22.105748000,1
22.105762500,0
22.105767250,1
22.105781750,0
22.105796083,1
22.105801167,0
22.105805750,1
22.105820333,0
22.105834583,1
22.105839667,0
22.105853833,1
22.105858917,0
22.105863500,1
22.105878083,0
22.105892333,1
22.105897417,0
22.105902083,1
22.105916583,0
22.105930917,1
22.105935917,0
22.105950167,1
22.105955250,0
22.105969417,1
22.105974500,0
22.105988667,1
22.105993750,0
22.106007917,1
22.106013000,0
22.106027167,1
22.106032250,0
22.106036833,1
22.106051417,0
22.106056083,1
22.106070667,0
22.106075417,1
22.106089917,0
22.106104167,1
22.106109250,0
22.106123500,1
22.106128500,0
22.106142750,1
22.106147833,0
22.106162000,1
22.106167083,0
22.106181250,1
22.106186333,0
22.106200500,1
22.106205583,0
22.106210167,1
22.106224750,0
22.106229417,1
22.106244000,0
22.106248667,1
22.106263250,0
22.106277500,1
22.106282583,0
22.106296750,1
22.106301833,0
22.106316000,1
22.106321083,0
22.106335333,1
22.106340333,0
22.106354583,1
22.106359583,0
22.106373833,1
22.106378917,0
22.106393083,1
22.106398167,0
22.106412333,1
22.106417417,0
22.106431583,1
22.106436667,0
22.106450833,1
22.106455917,0
22.106470083,1
22.106475167,0
22.106489333,1
22.106494417,0
22.106499000,1
22.106513583,0
22.106518333,1
22.106532833,0
22.106537583,1
22.106552083,0
22.106556833,1
22.106571333,0
22.106576083,1
22.106590583,0
22.106604917,1
22.106609917,0
22.106614583,1
22.106629083,0
22.106643417,1
22.107589333,0
22.107603667,1
22.107608667,0
22.107621167,1
22.107628000,0
22.107633750,1
22.107647167,0
22.107660417,1
22.107666500,0
22.107679000,1
22.107685750,0
22.107698833,1
22.107705000,0
22.107717417,1
22.107724250,0
22.107730083,1
22.107743500,0
22.107755750,1
22.107762750,0
22.107776833,1
22.107782000,0
22.107795417,1
22.107801333,0
22.107815250,1
22.107820583,0
22.107833833,1
22.107839833,0
22.107853667,1
22.107859083,0
22.107872250,1
22.107878333,0
22.107892083,1
22.107897583,0
22.107903417,1
22.107916833,0
22.107930417,1
22.107936083,0
22.107949000,1
22.107955333,0
22.107968833,1
22.107974583,0
22.107987417,1
22.107993833,0
22.108007333,1
22.108013083,0
22.108025833,1
22.108032417,0
22.108045750,1
22.108051667,0
22.108064250,1
22.108070917,0
22.108084167,1
22.108090167,0
22.108096000,1
22.108109417,0
22.108122500,1
22.108128667,0
22.108134500,1
22.108147917,0
22.108153750,1
22.108167167,0
22.108181417,1
22.108186417,0
22.108200667,1
22.108205667,0
22.108217917,1
22.108224917,0
22.108238917,1
22.108244167,0
22.108257500,1
22.108263417,0
22.108277333,1
22.108282750,0
22.108295833,1
22.108302000,0
22.108315667,1
22.108321250,0
22.108334250,1
22.108340500,0
22.108354083,1
22.108549833,0
22.108555750,1
22.108569167,0
22.108575000,1
22.108588417,0
22.108594250,1
22.108607667,0
22.108620667,1
22.108626917,0
22.108640500,1
22.108646250,0
22.108659083,1
22.108665500,0
22.108671333,1
22.108684667,0
22.108697333,1
22.109769917,0
22.109784167,1
22.109789250,0
22.109793833,1
22.109808417,0
22.109822667,1
22.109827750,0
22.109842000,1
22.109847083,0
22.109861250,1
22.109866333,0
22.109880500,1
22.109885583,0
22.109899750,1
22.109904833,0
22.109909417,1
22.109924000,0
22.109938250,1
22.109943333,0
22.109957500,1
22.109962583,0
22.109976750,1
22.109981833,0
22.109996083,1
22.110001083,0
22.110015333,1
22.110020417,0
22.110034583,1
22.110039667,0
22.110053833,1
22.110058917,0
22.110073083,1
22.110078167,0
22.110092333,1
22.110097417,0
22.110102000,1
22.110116583,0
22.110130833,1
22.110135917,0
22.110150083,1
22.110155167,0
22.110169333,1
22.110174417,0
22.110188583,1
22.110193667,0
22.110207833,1
22.110212917,0
22.110227083,1
22.110232167,0
22.110236833,1
22.110251333,0
22.110265667,1
22.110270667,0
22.110284917,1
22.110290000,0
22.110304167,1
22.110309250,0
22.110323417,1
22.110328500,0
22.110342667,1
22.110347750,0
22.110361917,1
22.110367000,0
22.110381167,1
22.110386250,0
22.110390833,1
22.110405417,0
22.110410167,1
22.110424667,0
22.110439000,1
22.110444000,0
22.110448667,1
22.110463167,0
22.110467917,1
22.110482417,0
22.110496750,1
22.110501750,0
22.110516000,1
22.110521083,0
22.110535250,1
22.110540333,0
22.110544917,1
22.110559500,0
22.110564167,1
22.110578750,0
22.110593083,1
22.110598083,0
22.110612333,1
22.110617333,0
22.110631583,1
22.110636667,0
22.110650833,1
22.110655917,0
22.110670083,1
22.110675167,0
22.110689333,1
22.110694417,0
22.110708583,1
22.110713667,0
22.110718250,1
22.110732833,0
22.110737500,1
22.110752083,0
22.110766333,1
22.110771417,0
22.110776083,1
22.110790583,0
22.110804917,1
22.110809917,0
22.110814583,1
22.110829083,0
22.110843417,1
22.110848417,0
22.110853083,1
22.110867667,0
22.110881917,1
22.110887000,0
22.110901167,1
22.110906250,0
22.110920417,1
22.110925500,0
22.110930167,1
22.110944667,0
22.110949417,1
22.110963917,0
22.110978250,1
22.110983250,0
22.110997500,1
22.111002583,0
22.111016750,1
22.111021833,0
22.111036000,1
22.111041083,0
22.111055250,1
22.111060333,0
22.111074500,1
22.111079583,0
22.111084167,1
22.111098750,0
22.111103500,1
22.111118000,0
22.111132333,1
22.111137333,0
22.111151583,1
22.111156667,0
22.111170833,1
22.111175917,0
22.111190083,1
22.111195167,0
22.111209333,1
22.111214417,0
22.111228583,1
22.111233667,0
22.111238250,1
22.111252833,0
22.111257500,1
22.111272083,0
22.111286417,1
22.111291417,0
22.111305667,1
22.111310750,0
22.111324917,1
22.111330000,0
22.111344167,1
22.111349250,0
22.111353833,1
22.111368417,0
22.111382667,1
22.111387750,0
22.111392417,1
22.111406917,0
22.111411667,1
22.111426167,0
22.111440500,1
22.111445500,0
22.111459750,1
22.111464833,0
22.111479000,1
22.111484083,0
22.111488667,1
22.111503250,0
22.111517500,1
22.111522583,0
22.111536750,1
22.111541833,0
22.111546417,1
22.111561000,0
22.111565750,1
22.111580250,0
22.111594583,1
22.111599583,0
22.111613833,1
22.111618917,0
22.111633083,1
22.111638167,0
22.111642750,1
22.111657333,0
22.111662000,1
22.111676583,0
22.111690833,1
22.111695917,0
22.111700500,1
22.111715083,0
22.111719750,1
22.111734333,0
22.111748667,1
22.111753667,0
22.111767917,1
22.111773000,0
22.111777583,1
22.111792083,0
22.111806417,1
22.111811500,0
22.111825667,1
22.111830750,0
22.111844917,1
22.111850000,0
22.111854583,1
22.111869167,0
22.111873917,1
22.111888417,0
22.111902750,1
22.111907750,0
22.111922000,1
22.111927083,0
22.111941250,1
22.111946333,0
22.111950917,1
22.111965500,0
22.111970167,1
22.111984750,0
22.111989417,1
22.112004000,0
22.112008667,1
22.112023250,0
22.112037583,1
22.112042583,0
22.112056833,1
22.112061917,0
22.112076083,1
22.112081167,0
22.112095333,1
22.112100417,0
22.112105000,1
22.112119583,0
22.112124250,1
22.112138833,0
22.112143500,1
22.112158083,0
22.112162750,1
22.112177333,0
22.112191583,1
22.112196667,0
22.112210917,1
22.112215917,0
22.112230167,1
22.112235250,0
22.112249417,1
22.112254500,0
22.112259083,1
22.112273583,0
22.112278333,1
22.112292833,0
22.112297583,1
22.112312167,0
22.112316833,1
22.112331417,0
22.112345667,1
22.112350750,0
22.112364917,1
22.112370000,0
22.112384250,1
22.112389250,0
22.112403500,1
22.112408583,0
22.112413167,1
22.112427667,0
22.112432417,1
22.112446917,0
22.112451667,1
22.112466250,0
22.112470917,1
22.112485500,0
22.112499750,1
22.112504833,0
22.112519000,1
22.112524083,0
22.112538250,1
22.112543333,0
22.112557500,1
22.112562583,0
22.112567250,1
22.112581750,0
22.112586500,1
22.112601000,0
22.112605750,1
22.112620250,0
22.112625000,1
22.112639583,0
22.112653833,1
22.112658917,0
22.112673083,1
22.112678167,0
22.112692333,1
22.112697417,0
22.112711583,1
22.112716750,0
22.112721333,1
22.112735833,0
22.112740583,1
22.112755083,0
22.112759833,1
22.112774417,0
22.112779083,1
22.112793667,0
22.112807917,1
22.112813000,0
22.112827167,1
22.112832250,0
22.112846417,1
22.112851500,0
22.112865667,1
22.112870750,0
22.112875417,1
22.112889917,0
22.112894667,1
22.112909167,0
22.112913917,1
22.112928417,0
22.112933167,1
22.112947750,0
22.112962000,1
22.112967083,0
22.112981250,1
22.112986333,0
22.113000500,1
22.113005583,0
22.113010250,1
22.113024750,0
22.113029500,1
22.113044000,0
22.113058333,1
22.113063333,0
22.113077583,1
22.113082667,0
22.113096833,1
22.113101917,0
22.113116083,1
22.113121167,0
22.113125750,1
22.113140333,0
22.113154583,1
22.113159667,0
22.113173833,1
22.113178917,0
22.113183583,1
22.113198083,0
22.113202833,1
22.113217333,0
22.113222083,1
22.113236583,0
22.113250917,1
22.113256000,0
22.113270167,1
22.113275250,0
22.113289417,1
22.113294500,0
22.113308667,1
22.113313750,0
22.113327917,1
22.113333000,0
22.113347250,1
22.113352333,0
22.113366500,1
22.113371583,0
22.113385750,1
22.113390833,0
22.113405000,1
22.113410083,0
22.113424250,1
22.113429333,0
22.113443500,1
22.113448583,0
22.113462750,1
22.113467833,0
22.113472417,1
22.113487000,0
22.113491750,1
22.113506250,0
22.113511000,1
22.113525500,0
22.113530250,1
22.113544750,0
22.113549500,1
22.113564000,0
22.113568750,1
22.113583250,0
22.113597583,1
22.113602583,0
22.113616833,1
22.113621917,0
22.113626500,1
22.113641083,0
22.113645750,1
22.113660333,0
22.113665000,1
22.113679583,0
22.113684250,1
22.113698833,0
22.113713167,1
22.113718167,0
22.113732417,1
22.113737500,0
22.113751667,1
22.113756750,0
22.113770917,1
22.113776000,0
22.113790167,1
22.113795250,0
22.113809417,1
22.113814500,0
22.113819167,1
22.113833667,0
22.113848000,1
22.113853000,0
22.113867250,1
22.113872333,0
22.113886500,1
22.113891583,0
22.113905750,1
22.113910833,0
22.113925000,1
22.113930083,0
22.113944250,1
22.113949333,0
22.113963500,1
22.113968583,0
22.113973167,1
22.113987750,0
22.114002083,1
22.114007083,0
22.114021333,1
22.114026417,0
22.114040583,1
22.114045667,0
22.114059833,1
22.114064917,0
22.114079083,1
22.114084167,0
22.114088750,1
22.114103333,0
22.114108000,1
22.114122583,0
22.114136833,1
22.114141917,0
22.114156167,1
22.114161167,0
22.114175417,1
22.114180500,0
22.114185083,1
22.114199583,0
22.114213917,1
22.114219000,0
22.114233167,1
22.114238250,0
22.114252417,1
22.114257500,0
22.114262083,1
22.114276667,0
22.114281417,1
22.114295917,0
22.114310250,1
22.114315250,0
22.114319917,1
22.114334417,0
22.114348750,1
22.114353750,0
22.114368000,1
22.114373083,0
22.114377667,1
22.114392250,0
22.114406500,1
22.114411583,0
22.114416167,1
22.114430750,0
22.114445000,1
22.114450083,0
22.114464333,1
22.114469333,0
22.114483583,1
22.114488667,0
22.114502833,1
22.114507917,0
22.114522083,1
22.114527167,0
22.114541333,1
22.114546417,0
22.114551000,1
22.114565583,0
22.114570333,1
22.114584833,0
22.114589583,1
22.114604083,0
22.114618417,1
22.114623417,0
22.114637667,1
22.114642750,0
22.114656917,1
22.114662000,0
22.114676167,1
22.114681250,0
22.114695417,1
22.114700500,0
22.114714667,1
22.114719750,0
22.114724333,1
22.114738917,0
22.114743667,1
22.114758167,0
22.114762917,1
22.114777417,0
22.114791750,1
22.114796750,0
22.114801417,1
22.114815917,0
22.114820667,1
22.114835250,0
22.114849500,1
22.115787667,0
22.115800667,1
22.115807000,0
22.115819250,1
22.115826250,0
22.115832083,1
22.115845500,0
22.115858833,1
22.115864833,0
22.115878750,1
22.115884083,0
22.115897333,1
22.115903333,0
22.115917167,1
22.115922583,0
22.115928417,1
22.115941833,0
22.115955583,1
22.115961083,0
22.115974083,1
22.115980417,0
22.115993917,1
22.115999667,0
22.116012500,1
22.116018917,0
22.116032333,1
22.116038167,0
22.116050917,1
22.116057417,0
22.116070750,1
22.116076667,0
22.116089333,1
22.116095917,0
22.116109167,1
22.116115167,0
22.116121000,1
22.116134417,0
22.116147583,1
22.116153667,0
22.116166083,1
22.116173000,0
22.116186000,1
22.116192250,0
22.116204500,1
22.116211500,0
22.116224333,1
22.116230750,0
22.116244917,1
22.116250000,0
22.116264250,1
22.116269250,0
22.116282750,1
22.116288583,0
22.116300000,1
22.116307833,0
22.116320583,1
22.116327083,0
22.116332833,1
22.116346250,0
22.116358917,1
22.116365583,0
22.116378750,1
22.116384833,0
22.116397333,1
22.116404083,0
22.116417250,1
22.116423333,0
22.116435750,1
22.116442583,0
22.116455583,1
22.116461833,0
22.116474083,1
22.116481083,0
22.116495083,1
22.116500333,0
22.116513667,1
22.116519667,0
22.116533500,1
22.116538917,0
22.116552083,1
22.116748250,0
22.116761250,1
22.116767583,0
22.116773417,1
22.116786833,0
22.116799583,1
22.116806083,0
22.116811917,1
22.116825333,0
22.116837917,1
22.116844667,0
22.116850500,1
22.116863833,0
22.116869750,1
22.116883167,0
22.116896083,1
22.118214583,0
22.118220500,1
22.119384583,0
22.119390500,1
22.120554583,0
22.120560500,1
22.121724500,0
22.121730417,1
22.122894417,0
22.122907583,1
22.122913750,0
22.122926250,1
22.122933000,0
22.122938833,1
22.122952250,0
22.122964583,1
22.122971583,0
22.122984500,1
22.122990833,0
22.123005000,1
22.123010083,0
22.123024333,1
22.123029333,0
22.123035167,1
22.123048583,0
22.123060000,1
22.123067917,0
22.123080667,1
22.123087167,0
22.123100500,1
22.123106417,0
22.123119000,1
22.123125667,0
22.123138833,1
22.123144917,0
22.123157417,1
22.123164167,0
22.123177250,1
22.123183417,0
22.123195833,1
22.123202667,0
22.123215667,1
22.123221917,0
22.123227750,1
22.123241167,0
22.123255250,1
22.123260500,0
22.123273833,1
22.123279750,0
22.123293667,1
22.123299000,0
22.123312250,1
22.123318250,0
22.123332083,1
22.123337583,0
22.123350667,1
22.123356833,0
22.123362667,1
22.123376000,0
22.123389000,1
22.123395333,0
22.123408917,1
22.123414583,0
22.123427500,1
22.123433833,0
22.123439667,1
22.123453083,0
22.123465833,1
22.123472333,0
22.123485667,1
22.123491667,0
22.123504250,1
22.123510917,0
22.123524083,1
22.123530167,0
22.123542667,1
22.123549417,0
22.123562500,1
22.123568667,0
22.123574500,1
22.123587917,0
22.123593750,1
22.123607167,0
22.123621417,1
22.123626500,0
22.123640667,1
22.123645750,0
22.123658000,1
22.123855083,0
22.123861000,1
22.123874417,0
22.123880250,1
22.123893667,0
22.123906667,1
22.123912917,0
22.123926583,1
22.123932250,0
22.123945167,1
22.123951500,0
22.123965000,1
22.123970750,0
22.123983583,1
22.123990000,0
22.124003417,1
22.124009250,0
22.124022000,1
22.124028500,0
22.124034333,1
22.124047750,0
22.124053583,1
22.124067000,0
22.124080167,1
22.124086333,0
22.124092083,1
22.124105500,0
22.124118500,1
22.124124833,0
22.124130667,1
22.124144083,0
22.124158083,1
22.124163333,0
22.124169167,1
22.124182583,0
22.124196500,1
22.124201833,0
22.124215000,1
22.124221167,0
22.124234917,1
22.124240417,0
22.124246167,1
22.124259583,0
22.124265500,1
22.124278833,0
22.124291750,1
22.124298167,0
22.124311583,1
22.124317417,0
22.124330167,1
22.124336667,0
22.124350000,1
22.124355917,0
22.124368583,1
22.124375167,0
22.124388417,1
22.124394417,0
22.124400250,1
22.124413667,0
22.124419500,1
22.124432917,0
22.124445333,1
22.124452250,0
22.124465167,1
22.124471500,0
22.124483750,1
22.124490750,0
22.124504750,1
22.124510000,0
22.124523333,1
22.124529333,0
22.124543250,1
22.124548583,0
22.124554333,1
22.124567750,0
22.124573583,1
22.124587000,0
22.124600083,1
22.124606333,0
22.124620000,1
22.124625583,0
22.124638583,1
22.124644833,0
22.124658417,1
22.124664083,0
22.124669917,1
22.124683333,0
22.124696750,1
22.124702667,0
22.124708500,1
22.124721917,0
22.124727750,1
22.124741167,0
22.124753583,1
22.124760417,0
22.124773500,1
22.124779667,0
22.124792083,1
22.124798917,0
22.124804750,1
22.124818167,0
22.124832417,1
22.124837500,0
22.124851667,1
22.124856750,0
22.124862583,1
22.124876000,0
22.124881833,1
22.124895250,0
22.124908500,1
22.124914500,0
22.124928417,1
22.124933750,0
22.124947000,1
22.124953083,0
22.124958833,1
22.124972250,0
22.124978083,1
22.124991500,0
22.125005167,1
22.125010833,0
22.125016667,1
22.125030083,0
22.125035917,1
22.125049333,0
22.125062083,1
22.125068583,0
22.125081917,1
22.125087833,0
22.125093667,1
22.125107083,0
22.125120250,1
22.125126417,0
22.125138833,1
22.125145667,0
22.125158750,1
22.125164917,0
22.125170750,1
22.125184167,0
22.125190000,1
22.125203417,0
22.125217667,1
22.125222667,0
22.125236917,1
22.125242000,0
22.125255500,1
22.125261250,0
22.125267000,1
22.125280500,0
22.125286250,1
22.125299667,0
22.125305583,1
22.125318917,0
22.125324833,1
22.125338250,0
22.125351333,1
22.125357500,0
22.125369917,1
22.125376750,0
22.125389750,1
22.125396000,0
22.125408333,1
22.125415250,0
22.125421083,1
22.125434500,0
22.125440333,1
22.125453750,0
22.125459667,1
22.125473083,0
22.125478917,1
22.125492333,0
22.125506167,1
22.125511583,0
22.125524750,1
22.125530917,0
22.125544667,1
22.125550167,0
22.125563167,1
22.125569417,0
22.125575167,1
22.125588583,0
22.125594500,1
22.125607917,0
22.125613750,1
22.125627167,0
22.125633000,1
22.125646417,0
22.125659667,1
22.125665667,0
22.125678250,1
22.125684917,0
22.125698083,1
22.125704250,0
22.125716667,1
22.125723500,0
22.125729333,1
22.125742667,0
22.125748583,1
22.125762000,0
22.125767833,1
22.125781250,0
22.125787083,1
22.125800500,0
22.125814333,1
22.125819750,0
22.125832917,1
22.125839083,0
22.125852750,1
22.125858333,0
22.125871333,1
22.125877583,0
22.125883417,1
22.125896750,0
22.125902667,1
22.125916083,0
22.125921917,1
22.125935333,0
22.125941167,1
22.125954583,0
22.125967833,1
22.125973833,0
22.125986333,1
22.125993167,0
22.126006250,1
22.126012417,0
22.126024750,1
22.126031667,0
22.126037500,1
22.126050917,0
22.126056750,1
22.126070167,0
22.126076000,1
22.126089417,0
22.126095250,1
22.126108667,0
22.126122500,1
22.126128000,0
22.126141083,1
22.126147250,0
22.126160917,1
22.126166500,0
22.126179500,1
22.126185750,0
22.126191583,1
22.126205000,0
22.126210833,1
22.126224250,0
22.126230083,1
22.126243500,0
22.126249333,1
22.126262750,0
22.126275917,1
22.126282000,0
22.126294500,1
22.126301250,0
22.126314333,1
22.126320583,0
22.126326333,1
22.126339750,0
22.126352750,1
22.126359083,0
22.126371250,1
22.126378333,0
22.126392333,1
22.126397583,0
22.126410917,1
22.126416833,0
22.126422667,1
22.126436083,0
22.126441917,1
22.126455333,0
22.126469083,1
22.126474667,0
22.126480417,1
22.126493833,0
22.126507417,1
22.126513167,0
22.126519000,1
22.126532417,0
22.126538250,1
22.126551667,0
22.126564333,1
22.126570917,0
22.126584167,1
22.126590167,0
22.126602750,1
22.126609417,0
22.126615250,1
22.126628667,0
22.126634500,1
22.126647917,0
22.126660833,1
22.126667250,0
22.126681417,1
22.126686500,0
22.126700667,1
22.126705750,0
22.126719250,1
22.126725000,0
22.126736500,1
22.126744250,0
22.126757083,1
22.126763500,0
22.126776917,1
22.126782750,0
22.126788583,1
22.126802000,0
22.126815250,1
22.126821333,0
22.126833833,1
22.126840583,0
22.126853667,1
22.126859833,0
22.126872250,1
22.126879083,0
22.126892083,1
22.126898333,0
22.126910667,1
22.126917583,0
22.126930500,1
22.126936833,0
22.126951083,1
22.126956083,0
22.126970333,1
22.126975417,0
22.126988917,1
22.126994667,0
22.127006083,1
22.127013917,0
22.127026750,1
22.127033167,0
22.127046583,1
22.127052417,0
22.127065083,1
22.127071667,0
22.127084917,1
22.127090917,0
22.127103500,1
22.127110167,0
22.127123333,1
22.127129417,0
22.127135250,1
22.127148667,0
22.127161667,1
22.127168000,0
22.127180250,1
