Time [s],Channel 1
18.412069667,0
18.412083417,1
18.412088500,0
18.412092833,1
18.412107000,0
18.412111667,1
18.412125833,0
18.412130417,1
18.412144583,0
18.412149167,1
18.412163417,0
18.412177333,1
18.412182333,0
18.412196083,1
18.412201167,0
18.412214833,1
18.412220000,0
18.412224333,1
18.412238500,0
18.412243083,1
18.412257333,0
18.412271250,1
18.412276250,0
18.412290000,1
18.412295083,0
18.412308750,1
18.412313833,0
18.412327583,1
18.412332667,0
18.412337000,1
18.412351167,0
18.412365167,1
18.412370167,0
18.412383917,1
18.412389000,0
18.412393333,1
18.412407583,0
18.412412167,1
18.412426333,0
18.412430917,1
18.412445083,0
18.412459000,1
18.412464083,0
18.412477833,1
18.412482917,0
18.412496583,1
18.412501667,0
18.412515417,1
18.412520500,0
18.412534167,1
18.412539250,0
18.412552917,1
18.412558083,0
18.412571750,1
18.412576833,0
18.412590500,1
18.412595583,0
18.412609250,1
18.412614417,0
18.412628083,1
18.412633167,0
18.412646833,1
18.412652000,0
18.412665667,1
18.412670750,0
18.412675083,1
18.412689250,0
18.412693833,1
18.412708083,0
18.412712667,1
18.412726833,0
18.412740750,1
18.412745833,0
18.412759583,1
18.412764667,0
18.412769000,1
18.412783167,0
18.412797167,1
18.412802167,0
18.412815917,1
18.412821000,0
18.412834667,1
18.412839750,0
18.412844167,1
18.412858333,0
18.412862917,1
18.412877167,0
18.412891000,1
18.412896083,0
18.412909833,1
18.412914917,0
18.412928583,1
18.412933667,0
18.412947417,1
18.412952500,0
18.412966167,1
18.412971250,0
18.412984917,1
18.412990083,0
18.413003750,1
18.413008833,0
18.413013167,1
18.413027333,0
18.413041333,1
18.413046333,0
18.413060083,1
18.413065167,0
18.413078833,1
18.413084000,0
18.413097667,1
18.413102750,0
18.413116417,1
18.413121500,0
18.413125917,1
18.413140083,0
18.413154000,1
18.413159000,0
18.413172750,1
18.413177833,0
18.413191583,1
18.413196667,0
18.413210333,1
18.413215417,0
18.413219833,1
18.413234000,0
18.413238583,1
18.413252750,0
18.413257333,1
18.413271583,0
18.413285500,1
18.413290500,0
18.413294917,1
18.413309083,0
18.413323083,1
18.413328083,0
18.413341833,1
18.413346917,0
18.413360583,1
18.413365667,0
18.413370083,1
18.413384250,0
18.413398167,1
18.413403167,0
18.413417000,1
18.413422000,0
18.413435750,1
18.413440833,0
18.413454500,1
18.413459583,0
18.413464000,1
18.413478167,0
18.413492083,1
18.413497083,0
18.413510833,1
18.413516000,0
18.413520333,1
18.413534500,0
18.413548417,1
18.413553417,0
18.413567250,1
18.413572333,0
18.413586000,1
18.413591083,0
18.413604750,1
18.413609917,0
18.413614250,1
18.413628417,0
18.413642333,1
18.413647417,0
18.413661167,1
18.413666250,0
18.413679917,1
18.413685000,0
18.413698667,1
18.413703833,0
18.413717500,1
18.413722583,0
18.413736250,1
18.413741333,0
18.413755000,1
18.413760167,0
18.413773833,1
18.413778917,0
18.413792583,1
18.413797750,0
18.413802083,1
18.413816250,0
18.413820833,1
18.413835000,0
18.413848917,1
18.413854000,0
18.413867750,1
18.413872833,0
18.413886500,1
18.413891667,0
18.413896000,1
18.413910167,0
18.413914750,1
18.413928917,0
18.413933500,1
18.413947750,0
18.413961667,1
18.413966667,0
18.413980417,1
18.413985500,0
18.413999250,1
18.414004333,0
18.414018000,1
18.414023083,0
18.414036750,1
18.414041917,0
18.414055583,1
18.414060667,0
18.414074333,1
18.414079417,0
18.414093167,1
18.414098250,0
18.414111917,1
18.414117000,0
18.414130667,1
18.414135833,0
18.414149500,1
18.414154583,0
18.414168250,1
18.414173333,0
18.414177667,1
18.414191917,0
18.414196500,1
18.414210667,0
18.414224583,1
18.414229667,0
18.414234083,1
18.414248250,0
18.414262167,1
18.414267167,0
18.414271583,1
18.414285750,0
18.414290417,1
18.414304583,0
18.414309167,1
18.415232167,0
18.415246167,1
18.415251083,0
18.415263500,1
18.415269917,0
18.415276000,1
18.415288667,0
18.415302417,1
18.415307500,0
18.415321250,1
18.415326333,0
18.415339250,1
18.415345083,0
18.415358167,1
18.415363917,0
18.415369917,1
18.415382667,0
18.415395500,1
18.415401417,0
18.415414500,1
18.415420250,0
18.415433917,1
18.415439000,0
18.415452167,1
18.415457833,0
18.415469917,1
18.415476583,0
18.415490083,1
18.415495417,0
18.415507917,1
18.415514167,0
18.415526833,1
18.415532917,0
18.415538917,1
18.415551667,0
18.415564417,1
18.415570500,0
18.415584167,1
18.415589333,0
18.415602167,1
18.415608083,0
18.415621750,1
18.415626917,0
18.415639833,1
18.415645667,0
18.415659333,1
18.415664417,0
18.415677583,1
18.415683250,0
18.415695333,1
18.415702000,0
18.415715583,1
18.415720833,0
18.415726750,1
18.415739583,0
18.415752250,1
18.415758333,0
18.415764333,1
18.415777083,0
18.415783167,1
18.415795833,0
18.415808833,1
18.415814667,0
18.415827750,1
18.415833500,0
18.415845583,1
18.415852250,0
18.415865583,1
18.415871000,0
18.415883333,1
18.415889833,0
18.415903333,1
18.415908583,0
18.415921000,1
18.415927333,0
18.415939917,1
18.415946167,0
18.415959833,1
18.415964917,0
18.415978583,1
18.416160167,0
18.416166417,1
18.416179083,0
18.416185167,1
18.416197917,0
18.416204000,1
18.416216667,0
18.416229000,1
18.416235500,0
18.416249083,1
18.416254333,0
18.416266917,1
18.416273083,0
18.416279083,1
18.416291833,0
18.416305583,1
18.417349333,0
18.417363250,1
18.417368250,0
18.417372750,1
18.417386917,0
18.417400833,1
18.417405833,0
18.417419583,1
18.417424667,0
18.417438417,1
18.417443500,0
18.417457167,1
18.417462250,0
18.417476000,1
18.417481083,0
18.417485417,1
18.417499583,0
18.417513500,1
18.417518583,0
18.417532333,1
18.417537417,0
18.417551083,1
18.417556167,0
18.417569917,1
18.417575000,0
18.417588667,1
18.417593750,0
18.417607417,1
18.417612583,0
18.417626250,1
18.417631333,0
18.417645000,1
18.417650167,0
18.417663833,1
18.417668917,0
18.417673250,1
18.417687417,0
18.417701333,1
18.417706417,0
18.417720167,1
18.417725250,0
18.417738917,1
18.417744000,0
18.417757750,1
18.417762833,0
18.417776500,1
18.417781583,0
18.417795250,1
18.417800417,0
18.417804750,1
18.417818917,0
18.417832833,1
18.417837833,0
18.417851667,1
18.417856750,0
18.417870417,1
18.417875500,0
18.417889167,1
18.417894333,0
18.417908000,1
18.417913083,0
18.417926750,1
18.417931917,0
18.417945583,1
18.417950667,0
18.417955000,1
18.417969167,0
18.417973833,1
18.417988000,0
18.418001917,1
18.418006917,0
18.418011333,1
18.418025583,0
18.418030167,1
18.418044333,0
18.418058250,1
18.418063250,0
18.418077000,1
18.418082167,0
18.418095833,1
18.418100917,0
18.418105250,1
18.418119417,0
18.418124083,1
18.418138250,0
18.418152167,1
18.418157167,0
18.418171000,1
18.418176000,0
18.418189750,1
18.418194833,0
18.418208500,1
18.418213667,0
18.418227333,1
18.418232417,0
18.418246083,1
18.418251167,0
18.418264917,1
18.418270000,0
18.418274333,1
18.418288500,0
18.418293083,1
18.418307333,0
18.418321250,1
18.418326250,0
18.418330667,1
18.418344833,0
18.418358833,1
18.418363833,0
18.418368250,1
18.418382417,0
18.418396333,1
18.418401417,0
18.418405833,1
18.418420000,0
18.418433917,1
18.418438917,0
18.418452750,1
18.418457750,0
18.418471500,1
18.418476583,0
18.418481000,1
18.418495167,0
18.418499750,1
18.418513917,0
18.418527833,1
18.418532917,0
18.418546667,1
18.418551750,0
18.418565417,1
18.418570500,0
18.418584250,1
18.418589333,0
18.418603000,1
18.418608083,0
18.418621750,1
18.418626917,0
18.418631250,1
18.418645417,0
18.418650000,1
18.418664250,0
18.418678167,1
18.418683167,0
18.418696917,1
18.418702000,0
18.418715667,1
18.418720833,0
18.418734500,1
18.418739583,0
18.418753250,1
18.418758417,0
18.418772083,1
18.418777167,0
18.418781500,1
18.418795667,0
18.418800250,1
18.418814500,0
18.418828417,1
18.418833417,0
18.418847167,1
18.418852250,0
18.418866000,1
18.418871083,0
18.418884750,1
18.418889833,0
18.418894167,1
18.418908417,0
18.418922333,1
18.418927333,0
18.418931750,1
18.418945917,0
18.418950500,1
18.418964750,0
18.418978667,1
18.418983667,0
18.418997417,1
18.419002500,0
18.419016250,1
18.419021333,0
18.419025667,1
18.419039833,0
18.419053750,1
18.419058750,0
18.419072583,1
18.419077667,0
18.419082000,1
18.419096167,0
18.419100833,1
18.419115000,0
18.419128917,1
18.419133917,0
18.419147667,1
18.419152750,0
18.419166500,1
18.419171583,0
18.419175917,1
18.419190083,0
18.419194667,1
18.419208917,0
18.419222833,1
18.419227833,0
18.419232250,1
18.419246417,0
18.419251083,1
18.419265250,0
18.419279167,1
18.419284167,0
18.419297917,1
18.419303000,0
18.419307417,1
18.419321583,0
18.419335500,1
18.419340500,0
18.419354250,1
18.419359333,0
18.419373083,1
18.419378167,0
18.419382500,1
18.419396667,0
18.419401333,1
18.419415500,0
18.419429417,1
18.419434417,0
18.419448167,1
18.419453250,0
18.419467000,1
18.419472083,0
18.419476417,1
18.419490583,0
18.419495250,1
18.419509417,0
18.419514000,1
18.419528167,0
18.419532750,1
18.419547000,0
18.419560917,1
18.419565917,0
18.419579667,1
18.419584750,0
18.419598417,1
18.419603583,0
18.419617250,1
18.419622333,0
18.419626667,1
18.419640833,0
18.419645500,1
18.419659667,0
18.419664250,1
18.419678417,0
18.419683083,1
18.419697250,0
18.419711167,1
18.419716167,0
18.419729917,1
18.419735000,0
18.419748750,1
18.419753833,0
18.419767500,1
18.419772583,0
18.419776917,1
18.419791167,0
18.419795750,1
18.419809917,0
18.419814500,1
18.419828750,0
18.419833333,1
18.419847500,0
18.419861417,1
18.419866417,0
18.419880167,1
18.419885250,0
18.419899000,1
18.419904083,0
18.419917750,1
18.419922917,0
18.419927250,1
18.419941417,0
18.419946000,1
18.419960167,0
18.419964833,1
18.419979000,0
18.419983583,1
18.419997750,0
18.420011667,1
18.420016750,0
18.420030500,1
18.420035583,0
18.420049250,1
18.420054333,0
18.420068083,1
18.420073167,0
18.420077500,1
18.420091667,0
18.420096250,1
18.420110500,0
18.420115083,1
18.420129250,0
18.420133833,1
18.420148083,0
18.420162000,1
18.420167000,0
18.420180750,1
18.420185833,0
18.420199500,1
18.420204667,0
18.420218333,1
18.420223417,0
18.420227750,1
18.420241917,0
18.420246583,1
18.420260750,0
18.420265333,1
18.420279500,0
18.420284167,1
18.420298333,0
18.420312250,1
18.420317250,0
18.420331000,1
18.420336083,0
18.420349833,1
18.420354917,0
18.420368583,1
18.420373667,0
18.420378000,1
18.420392250,0
18.420396833,1
18.420411000,0
18.420415583,1
18.420429833,0
18.420434333,1
18.420448583,0
18.420462500,1
18.420467500,0
18.420481250,1
18.420486333,0
18.420500083,1
18.420505167,0
18.420509500,1
18.420523667,0
18.420528250,1
18.420542500,0
18.420556417,1
18.420561417,0
18.420575167,1
18.420580250,0
18.420593917,1
18.420599083,0
18.420612750,1
18.420617833,0
18.420622167,1
18.420636333,0
18.420650333,1
18.420655333,0
18.420669083,1
18.420674167,0
18.420678500,1
18.420692750,0
18.420697333,1
18.420711500,0
18.420716083,1
18.420730333,0
18.420744250,1
18.420749250,0
18.420763000,1
18.420768083,0
18.420781750,1
18.420786833,0
18.420800583,1
18.420805667,0
18.420819333,1
18.420824417,0
18.420838083,1
18.420843250,0
18.420856917,1
18.420862000,0
18.420875667,1
18.420880833,0
18.420894500,1
18.420899583,0
18.420913250,1
18.420918333,0
18.420932000,1
18.420937167,0
18.420950833,1
18.420955917,0
18.420960250,1
18.420974500,0
18.420979083,1
18.420993250,0
18.420997833,1
18.421012083,0
18.421025917,1
18.421031000,0
18.421044750,1
18.421049833,0
18.421054167,1
18.421068333,0
18.421082333,1
18.421087333,0
18.421101083,1
18.421106167,0
18.421119833,1
18.421125000,0
18.421129333,1
18.421143500,0
18.421148083,1
18.421162333,0
18.421176250,1
18.421181250,0
18.421195000,1
18.421200083,0
18.421213750,1
18.421218917,0
18.421232583,1
18.421237667,0
18.421251333,1
18.421256500,0
18.421270167,1
18.421275250,0
18.421288917,1
18.421294000,0
18.421298333,1
18.421312583,0
18.421326500,1
18.421331500,0
18.421345250,1
18.421350333,0
18.421364083,1
18.421369167,0
18.421382833,1
18.421387917,0
18.421401583,1
18.421406750,0
18.421411083,1
18.421425250,0
18.421439167,1
18.421444250,0
18.421458000,1
18.421463083,0
18.421476750,1
18.421481833,0
18.421495500,1
18.421500667,0
18.421505000,1
18.421519167,0
18.421523750,1
18.421538000,0
18.421542583,1
18.421556750,0
18.421570667,1
18.421575667,0
18.421580083,1
18.421594333,0
18.421608250,1
18.421613250,0
18.421627000,1
18.421632083,0
18.421645833,1
18.421650917,0
18.421655250,1
18.421669417,0
18.421683333,1
18.421688417,0
18.421702167,1
18.421707250,0
18.421720917,1
18.421726000,0
18.421739750,1
18.421744833,0
18.421749167,1
18.421763333,0
18.421777250,1
18.421782333,0
18.421796083,1
18.421801167,0
18.421805500,1
18.421819667,0
18.421833667,1
18.421838667,0
18.421852417,1
18.421857500,0
18.421871167,1
18.421876250,0
18.421890000,1
18.421895083,0
18.421899417,1
18.421913583,0
18.421927500,1
18.421932583,0
18.421946333,1
18.421951417,0
18.421965083,1
18.421970167,0
18.421983833,1
18.421989000,0
18.422002667,1
18.422007750,0
18.422021417,1
18.422026583,0
18.422040250,1
18.422045333,0
18.422059000,1
18.422064083,0
18.422077750,1
18.422082917,0
18.422087250,1
18.422101417,0
18.422106000,1
18.422120250,0
18.422134167,1
18.422139167,0
18.422152917,1
18.422158000,0
18.422171750,1
18.422176833,0
18.422181167,1
18.422195333,0
18.422209250,1
18.422214333,0
18.422218750,1
18.422232917,0
18.422237500,1
18.422251750,0
18.422256333,1
18.422270500,0
18.422275083,1
18.422289250,0
18.422293833,1
18.423209333,0
18.423223250,1
18.423228250,0
18.423241167,1
18.423247083,0
18.423253167,1
18.423265833,0
18.423279583,1
18.423284667,0
18.423297750,1
18.423303500,0
18.423315667,1
18.423322250,0
18.423335667,1
18.423341000,0
18.423347083,1
18.423359833,0
18.423372417,1
18.423378583,0
18.423392250,1
18.423397333,0
18.423410167,1
18.423416167,0
18.423429833,1
18.423434917,0
18.423447833,1
18.423453750,0
18.423467417,1
18.423472500,0
18.423485583,1
18.423491333,0
18.423505000,1
18.423510083,0
18.423523333,1
18.423528833,0
18.423534750,1
18.423547667,0
18.423561083,1
18.423566417,0
18.423578833,1
18.423585250,0
18.423597833,1
18.423604000,0
18.423617667,1
18.423622750,0
18.423635583,1
18.423641583,0
18.423655250,1
18.423660333,0
18.423673250,1
18.423679167,0
18.423692833,1
18.423697917,0
18.423711000,1
18.423716750,0
18.423728833,1
18.423735500,0
18.423741500,1
18.423754250,0
18.423766667,1
18.423773000,0
18.423785583,1
18.423791833,0
18.423805500,1
18.423810583,0
18.423823333,1
18.423829417,0
18.423843083,1
18.423848167,0
18.423860833,1
18.423866917,0
18.423880667,1
18.423885750,0
18.423898333,1
18.423904500,0
18.423918167,1
18.423923250,0
18.423936000,1
18.423942083,0
18.423955750,1
18.424137250,0
18.424150833,1
18.424156167,0
18.424162333,1
18.424175000,0
18.424187500,1
18.424193833,0
18.424199833,1
18.424212583,0
18.424226333,1
18.424231417,0
18.424237500,1
18.424250167,0
18.424256250,1
18.424268917,0
18.424281833,1
18.425558417,0
18.425564583,1
18.426699333,0
18.426705583,1
18.427840250,0
18.427846417,1
18.428981083,0
18.428987250,1
18.430121917,0
18.430135417,1
18.430140917,0
18.430153250,1
18.430159667,0
18.430165833,1
18.430178500,0
18.430192167,1
18.430197250,0
18.430211000,1
18.430216083,0
18.430229000,1
18.430234833,0
18.430248083,1
18.430253667,0
18.430259500,1
18.430272417,0
18.430285250,1
18.430291250,0
18.430304250,1
18.430310000,0
18.430321917,1
18.430328750,0
18.430342167,1
18.430347583,0
18.430359833,1
18.430366333,0
18.430380000,1
18.430385083,0
18.430397750,1
18.430403917,0
18.430416667,1
18.430422667,0
18.430436333,1
18.430441500,0
18.430447417,1
18.430460250,0
18.430473917,1
18.430479000,0
18.430492000,1
18.430497833,0
18.430511500,1
18.430516583,0
18.430529667,1
18.430535417,0
18.430547583,1
18.430554167,0
18.430567583,1
18.430572917,0
18.430578917,1
18.430591750,0
18.430604250,1
18.430610500,0
18.430624167,1
18.430629333,0
18.430642083,1
18.430648083,0
18.430654083,1
18.430666833,0
18.430679667,1
18.430685667,0
18.430699333,1
18.430704500,0
18.430717417,1
18.430723250,0
18.430736917,1
18.430742000,0
18.430755250,1
18.430760833,0
18.430773083,1
18.430779583,0
18.430785583,1
18.430798333,0
18.430804250,1
18.430817083,0
18.430829917,1
18.430835917,0
18.430849583,1
18.430854750,0
18.430867667,1
18.431049917,0
18.431056167,1
18.431068833,0
18.431074917,1
18.431087667,0
18.431100583,1
18.431106500,0
18.431120167,1
18.431125250,0
18.431138333,1
18.431144083,0
18.431157750,1
18.431162833,0
18.431176083,1
18.431181667,0
18.431193750,1
18.431200417,0
18.431213333,1
18.431219250,0
18.431225083,1
18.431238000,0
18.431244000,1
18.431256667,0
18.431269833,1
18.431275500,0
18.431281500,1
18.431294333,0
18.431307583,1
18.431313083,0
18.431319000,1
18.431331833,0
18.431345417,1
18.431350667,0
18.431356667,1
18.431369417,0
18.431382167,1
18.431388250,0
18.431401917,1
18.431407000,0
18.431419833,1
18.431425833,0
18.431431750,1
18.431444583,0
18.431450583,1
18.431463333,0
18.431477083,1
18.431482167,0
18.431495000,1
18.431500917,0
18.431514667,1
18.431519750,0
18.431532667,1
18.431538500,0
18.431552167,1
18.431557333,0
18.431570500,1
18.431576083,0
18.431582083,1
18.431594833,0
18.431600833,1
18.431613583,0
18.431625917,1
18.431632417,0
18.431646083,1
18.431651250,0
18.431663917,1
18.431670000,0
18.431682833,1
18.431688833,0
18.431702500,1
18.431707583,0
18.431720750,1
18.431726417,0
18.431732250,1
18.431745167,0
18.431751083,1
18.431763917,0
18.431776333,1
18.431782667,0
18.431795417,1
18.431801500,0
18.431815167,1
18.431820250,0
18.431833083,1
18.431839083,0
18.431845000,1
18.431857833,0
18.431870750,1
18.431876583,0
18.431882583,1
18.431895417,0
18.431901417,1
18.431914167,0
18.431927833,1
18.431933000,0
18.431946000,1
18.431951750,0
18.431963833,1
18.431970583,0
18.431976583,1
18.431989333,0
18.432001583,1
18.432008083,0
18.432021750,1
18.432026917,0
18.432032833,1
18.432045667,0
18.432051667,1
18.432064417,0
18.432078167,1
18.432083250,0
18.432096000,1
18.432102000,0
18.432115750,1
18.432120833,0
18.432126667,1
18.432139583,0
18.432145583,1
18.432158333,0
18.432171333,1
18.432177167,0
18.432183083,1
18.432195917,0
18.432202000,1
18.432214667,0
18.432228417,1
18.432233500,0
18.432246583,1
18.432252333,0
18.432258250,1
18.432271083,0
18.432284500,1
18.432289833,0
18.432302250,1
18.432308667,0
18.432321333,1
18.432327417,0
18.432333333,1
18.432346167,0
18.432352167,1
18.432364917,0
18.432378667,1
18.432383750,0
18.432396667,1
18.432402583,0
18.432416250,1
18.432421333,0
18.432427333,1
18.432440083,0
18.432446000,1
18.432458833,0
18.432464917,1
18.432477667,0
18.432483667,1
18.432496417,0
18.432509333,1
18.432515250,0
18.432527333,1
18.432534000,0
18.432547417,1
18.432552833,0
18.432565333,1
18.432571583,0
18.432577583,1
18.432590333,0
18.432596333,1
18.432609083,0
18.432615083,1
18.432627833,0
18.432633917,1
18.432646667,0
18.432660417,1
18.432665500,0
18.432678500,1
18.432684333,0
18.432697583,1
18.432703083,0
18.432715417,1
18.432721833,0
18.432727833,1
18.432740583,0
18.432746583,1
18.432759333,0
18.432765417,1
18.432778167,0
18.432784167,1
18.432796917,0
18.432809833,1
18.432815750,0
18.432829417,1
18.432834583,0
18.432847583,1
18.432853333,0
18.432865417,1
18.432872167,0
18.432878083,1
18.432890833,0
18.432896917,1
18.432909667,0
18.432915667,1
18.432928417,0
18.432934417,1
18.432947250,0
18.432959917,1
18.432966000,0
18.432979750,1
18.432984833,0
18.432997750,1
18.433003583,0
18.433017250,1
18.433022417,0
18.433028333,1
18.433041167,0
18.433047083,1
18.433059917,0
18.433065917,1
18.433078667,0
18.433084667,1
18.433097417,0
18.433110500,1
18.433116250,0
18.433128417,1
18.433135083,0
18.433148500,1
18.433153917,0
18.433166417,1
18.433172667,0
18.433178583,1
18.433191417,0
18.433197417,1
18.433210167,0
18.433216167,1
18.433228917,0
18.433235000,1
18.433247750,0
18.433261417,1
18.433266583,0
18.433279583,1
18.433285333,0
18.433298583,1
18.433304167,0
18.433316500,1
18.433322917,0
18.433328833,1
18.433341667,0
18.433347667,1
18.433360417,0
18.433366417,1
18.433379167,0
18.433385250,1
18.433398000,0
18.433411667,1
18.433416833,0
18.433429750,1
18.433435583,0
18.433448667,1
18.433454417,0
18.433460417,1
18.433473167,0
18.433486583,1
18.433491917,0
18.433504333,1
18.433510750,0
18.433523333,1
18.433529500,0
18.433543167,1
18.433548333,0
18.433554250,1
18.433567083,0
18.433573083,1
18.433585833,0
18.433599500,1
18.433604583,0
18.433617583,1
18.433623417,0
18.433636667,1
18.433642250,0
18.433654333,1
18.433661000,0
18.433674583,1
18.433679750,0
18.433685750,1
18.433698500,0
18.433711250,1
18.433717333,0
18.433731000,1
18.433736083,0
18.433748833,1
18.433754917,0
18.433768583,1
18.433773667,0
18.433786667,1
18.433792500,0
18.433806167,1
18.433811250,0
18.433824333,1
18.433830000,0
18.433842167,1
18.433848833,0
18.433862250,1
18.433867583,0
18.433880083,1
18.433886333,0
18.433899083,1
18.433905167,0
18.433911167,1
18.433923917,0
18.433936667,1
18.433942667,0
18.433956333,1
18.433961500,0
18.433974333,1
18.433980250,0
18.433993917,1
18.433999083,0
18.434012083,1
18.434017833,0
18.434029833,1
18.434036583,0
18.434050000,1
18.434055417,0
18.434067833,1
18.434074167,0
18.434086833,1
18.434092917,0
18.434106583,1
18.434111750,0
18.434124500,1
18.434130500,0
18.434144167,1
18.434149333,0
18.434162250,1
18.434168083,0
18.434181750,1
18.434186833,0
18.434199917,1
18.434205667,0
18.434217750,1
18.434224417,0
18.434237833,1
18.434243250,0
18.434249167,1
18.434262000,0
18.434274583,1
18.434280750,0
18.434294417,1
