Time [s],Channel 1
6.003938583,0
6.003952250,1
6.003957333,0
6.003971000,1
6.003976167,0
6.003989833,1
6.003994917,0
6.004008583,1
6.004013750,0
6.004027417,1
6.004032500,0
6.004046167,1
6.004051250,0
6.004064917,1
6.004070083,0
6.004083750,1
6.004088833,0
6.004102500,1
6.004107667,0
6.004121333,1
6.004126417,0
6.004130750,1
6.004144917,0
6.004158833,1
6.004163917,0
6.004177667,1
6.004182750,0
6.004196417,1
6.004201500,0
6.004215167,1
6.004220333,0
6.004234000,1
6.004239083,0
6.004252750,1
6.004257917,0
6.004271583,1
6.005185083,0
6.005199000,1
6.005204083,0
6.005216250,1
6.005222833,0
6.005228917,1
6.005241667,0
6.005254000,1
6.005260417,0
6.005272917,1
6.005279250,0
6.005292917,1
6.005298000,0
6.005311750,1
6.005316833,0
6.005322750,1
6.005335583,0
6.005348750,1
6.005354333,0
6.005368083,1
6.005373167,0
6.005386333,1
6.005391917,0
6.005404167,1
6.005410750,0
6.005424333,1
6.005429500,0
6.005442083,1
6.005448333,0
6.005461083,1
6.005467083,0
6.005480750,1
6.005485833,0
6.005491833,1
6.005504583,0
6.005518333,1
6.005523417,0
6.005536417,1
6.005542250,0
6.005555917,1
6.005561000,0
6.005574083,1
6.005579750,0
6.005591917,1
6.005598583,0
6.005612083,1
6.005617333,0
6.005629833,1
6.005636083,0
6.005648833,1
6.005654917,0
6.005668583,1
6.005673667,0
6.005679583,1
6.005692417,0
6.005706167,1
6.005711250,0
6.005717167,1
6.005730000,0
6.005736000,1
6.005748750,0
6.005761667,1
6.005767583,0
6.005781250,1
6.005786333,0
6.005799500,1
6.005805167,0
6.005817083,1
6.005823917,0
6.005837250,1
6.005842667,0
6.005854917,1
6.005861500,0
6.005874917,1
6.005880250,0
6.005892583,1
6.005899000,0
6.005911500,1
6.005917750,0
6.005931500,1
6.006113000,0
6.006119333,1
6.006131917,0
6.006138083,1
6.006150750,0
6.006156833,1
6.006169500,0
6.006183083,1
6.006188333,0
6.006200917,1
6.006207167,0
6.006219833,1
6.006225917,0
6.006232000,1
6.006244667,0
6.006257417,1
6.007302250,0
6.007316167,1
6.007321167,0
6.007325583,1
6.007339833,0
6.007353750,1
6.007358750,0
6.007372500,1
6.007377583,0
6.007391333,1
6.007396417,0
6.007410083,1
6.007415167,0
6.007428833,1
6.007434000,0
6.007438333,1
6.007452500,0
6.007466417,1
6.007471500,0
6.007485250,1
6.007490333,0
6.007504000,1
6.007509083,0
6.007522833,1
6.007527917,0
6.007541583,1
6.007546667,0
6.007560333,1
6.007565500,0
6.007579167,1
6.007584250,0
6.007597917,1
6.007603000,0
6.007616667,1
6.007621833,0
6.007626167,1
6.007640333,0
6.007654250,1
6.007659250,0
6.007673000,1
6.007678083,0
6.007691833,1
6.007696917,0
6.007710583,1
6.007715667,0
6.007729417,1
6.007734500,0
6.007748167,1
6.007753250,0
6.007757583,1
6.007771750,0
6.007785750,1
6.007790750,0
6.007804500,1
6.007809583,0
6.007823250,1
6.007828417,0
6.007842083,1
6.007847167,0
6.007860833,1
6.007866000,0
6.007879667,1
6.007884750,0
6.007898417,1
6.007903500,0
6.007907833,1
6.007922083,0
6.007926667,1
6.007940833,0
6.007954750,1
6.007959833,0
6.007964250,1
6.007978417,0
6.007983000,1
6.007997167,0
6.008011083,1
6.008016083,0
6.008029917,1
6.008035000,0
6.008048667,1
6.008053750,0
6.008058083,1
6.008072333,0
6.008076917,1
6.008091083,0
6.008105000,1
6.008110000,0
6.008123833,1
6.008128833,0
6.008142583,1
6.008147667,0
6.008161333,1
6.008166417,0
6.008180167,1
6.008185250,0
6.008198917,1
6.008204000,0
6.008217667,1
6.008222833,0
6.008227167,1
6.008241333,0
6.008245917,1
6.008260167,0
6.008274083,1
6.008279083,0
6.008283500,1
6.008297667,0
6.008311583,1
6.008316667,0
6.008321083,1
6.008335250,0
6.008349167,1
6.008354167,0
6.008358667,1
6.008372833,0
6.008386750,1
6.008391750,0
6.008405500,1
6.008410583,0
6.008424333,1
6.008429417,0
6.008433750,1
6.008447917,0
6.008452500,1
6.008466750,0
6.008480667,1
6.008485667,0
6.008499417,1
6.008504500,0
6.008518250,1
6.008523333,0
6.008537000,1
6.008542083,0
6.008555750,1
6.008560917,0
6.008574583,1
6.008579667,0
6.008584000,1
6.008598167,0
6.008602833,1
6.008617000,0
6.008630917,1
6.008635917,0
6.008649667,1
6.008654750,0
6.008668500,1
6.008673583,0
6.008687250,1
6.008692333,0
6.008706000,1
6.008711167,0
6.008724833,1
6.008729917,0
6.008734250,1
6.008748500,0
6.008753083,1
6.008767250,0
6.008781167,1
6.008786167,0
6.008799917,1
6.008805000,0
6.008818750,1
6.008823833,0
6.008837500,1
6.008842583,0
6.008847000,1
6.008861167,0
6.008875083,1
6.008880083,0
6.008884500,1
6.008898750,0
6.008903333,1
6.008917500,0
6.008931417,1
6.008936417,0
6.008950250,1
6.008955333,0
6.008969000,1
6.008974083,0
6.008978417,1
6.008992667,0
6.009006583,1
6.009011583,0
6.009025333,1
6.009030417,0
6.009034833,1
6.009049000,0
6.009053583,1
6.009067750,0
6.009081667,1
6.009086750,0
6.009100500,1
6.009105583,0
6.009119250,1
6.009124333,0
6.009128667,1
6.009142917,0
6.009147500,1
6.009161667,0
6.009175583,1
6.009180667,0
6.009185083,1
6.009199250,0
6.009203833,1
6.009218000,0
6.009231917,1
6.009236917,0
6.009250750,1
6.009255833,0
6.009260167,1
6.009274333,0
6.009288333,1
6.009293333,0
6.009307083,1
6.009312167,0
6.009325833,1
6.009330917,0
6.009335333,1
6.009349500,0
6.009354083,1
6.009368333,0
6.009382250,1
6.009387250,0
6.009401000,1
6.009406083,0
6.009419750,1
6.009424917,0
6.009429250,1
6.009443417,0
6.009448000,1
6.009462250,0
6.009466833,1
6.009481000,0
6.009485583,1
6.009499750,0
6.009513667,1
6.009518667,0
6.009532500,1
6.009537500,0
6.009551250,1
6.009556333,0
6.009570000,1
6.009575167,0
6.009579500,1
6.009593667,0
6.009598250,1
6.009612500,0
6.009617083,1
6.009631250,0
6.009635833,1
6.009650000,0
6.009663917,1
6.009669000,0
6.009682750,1
6.009687833,0
6.009701500,1
6.009706583,0
6.009720250,1
6.009725417,0
6.009729750,1
6.009743917,0
6.009748500,1
6.009762750,0
6.009767250,1
6.009781500,0
6.009786083,1
6.009800250,0
6.009814167,1
6.009819167,0
6.009833000,1
6.009838000,0
6.009851750,1
6.009856833,0
6.009870500,1
6.009875667,0
6.009880000,1
6.009894167,0
6.009898750,1
6.009912917,0
6.009917500,1
6.009931750,0
6.009936333,1
6.009950500,0
6.009964417,1
6.009969417,0
6.009983167,1
6.009988250,0
6.010002000,1
6.010007083,0
6.010020750,1
6.010025833,0
6.010030250,1
6.010044417,0
6.010049000,1
6.010063167,0
6.010067750,1
6.010082000,0
6.010086583,1
6.010100750,0
6.010114667,1
6.010119667,0
6.010133417,1
6.010138500,0
6.010152250,1
6.010157333,0
6.010171000,1
6.010176083,0
6.010180500,1
6.010194667,0
6.010199250,1
6.010213417,0
6.010218000,1
6.010232250,0
6.010236833,1
6.010251000,0
6.010264917,1
6.010269917,0
6.010283667,1
6.010288750,0
6.010302500,1
6.010307583,0
6.010321250,1
6.010326333,0
6.010330750,1
6.010344917,0
6.010349500,1
6.010363667,0
6.010368250,1
6.010382500,0
6.010387083,1
6.010401250,0
6.010415167,1
6.010420167,0
6.010433917,1
6.010439000,0
6.010452750,1
6.010457833,0
6.010462167,1
6.010476333,0
6.010481000,1
6.010495167,0
6.010509083,1
6.010514083,0
6.010527833,1
6.010532917,0
6.010546667,1
6.010551750,0
6.010565417,1
6.010570500,0
6.010574833,1
6.010589083,0
6.010603000,1
6.010608000,0
6.010621750,1
6.010626833,0
6.010631250,1
6.010645417,0
6.010650000,1
6.010664167,0
6.010668750,1
6.010683000,0
6.010696917,1
6.010701917,0
6.010715667,1
6.010720750,0
6.010734417,1
6.010739500,0
6.010753250,1
6.010758333,0
6.010772000,1
6.010777083,0
6.010790750,1
6.010795917,0
6.010809583,1
6.010814667,0
6.010828333,1
6.010833500,0
6.010847167,1
6.010852250,0
6.010865917,1
6.010871000,0
6.010884667,1
6.010889833,0
6.010903500,1
6.010908583,0
6.010912917,1
6.010927083,0
6.010931667,1
6.010945917,0
6.010950500,1
6.010964667,0
6.010978583,1
6.010983583,0
6.010997417,1
6.011002500,0
6.011006833,1
6.011021000,0
6.011034917,1
6.011039917,0
6.011053750,1
6.011058833,0
6.011072500,1
6.011077583,0
6.011082000,1
6.011096167,0
6.011100750,1
6.011114917,0
6.011128833,1
6.011133917,0
6.011147667,1
6.011152750,0
6.011166417,1
6.011171500,0
6.011185167,1
6.011190333,0
6.011204000,1
6.011209083,0
6.011222750,1
6.011227917,0
6.011241583,1
6.011246667,0
6.011251000,1
6.011265167,0
6.011279083,1
6.011284167,0
6.011297917,1
6.011303000,0
6.011316667,1
6.011321750,0
6.011335500,1
6.011340583,0
6.011354250,1
6.011359333,0
6.011363667,1
6.011377917,0
6.011391833,1
6.011396833,0
6.011410583,1
6.011415667,0
6.011429417,1
6.011434500,0
6.011448167,1
6.011453250,0
6.011457583,1
6.011471833,0
6.011476417,1
6.011490583,0
6.011495167,1
6.011509333,0
6.011523250,1
6.011528333,0
6.011532750,1
6.011546917,0
6.011560833,1
6.011565833,0
6.011579667,1
6.011584667,0
6.011598417,1
6.011603500,0
6.011607833,1
6.011622083,0
6.011636000,1
6.011641000,0
6.011654750,1
6.011659833,0
6.011664250,1
6.011678417,0
6.011683000,1
6.011697167,0
6.011711083,1
6.011716167,0
6.011729917,1
6.011735000,0
6.011748667,1
6.011753750,0
6.011758083,1
6.011772333,0
6.011786250,1
6.011791250,0
6.011805000,1
6.011810083,0
6.011823833,1
6.011828917,0
6.011842583,1
6.011847667,0
6.011852000,1
6.011866250,0
6.011880167,1
6.011885167,0
6.011898917,1
6.011904000,0
6.011917750,1
6.011922833,0
6.011936500,1
6.011941583,0
6.011955250,1
6.011960417,0
6.011964750,1
6.011978917,0
6.011983500,1
6.011997750,0
6.012011667,1
6.012016667,0
6.012021083,1
6.012035250,0
6.012039917,1
6.012054083,0
6.012068000,1
6.012073000,0
6.012086750,1
6.012091833,0
6.012105583,1
6.012110667,0
6.012124333,1
6.012129417,0
6.012143083,1
6.012148250,0
6.012161917,1
6.012167000,0
6.012180667,1
6.012185750,0
6.012190083,1
6.012204333,0
6.012218250,1
6.012223250,0
6.012237000,1
6.012242083,0
6.012255833,1
6.013161917,0
6.013175833,1
6.013180833,0
6.013193583,1
6.013199667,0
6.013205667,1
6.013218417,0
6.013232167,1
6.013237250,0
6.013250250,1
6.013256000,0
6.013269750,1
6.013274833,0
6.013288000,1
6.013293583,0
6.013299583,1
6.013312333,0
6.013325333,1
6.013331167,0
6.013344333,1
6.013350000,0
6.013362083,1
6.013368750,0
6.013382167,1
6.013387500,0
6.013400000,1
6.013406333,0
6.013419000,1
6.013425083,0
6.013438750,1
6.013443917,0
6.013456667,1
6.013462667,0
6.013476333,1
6.013481417,0
6.013487333,1
6.013500167,0
6.013513917,1
6.013519000,0
6.013532000,1
6.013537833,0
6.013551500,1
6.013556583,0
6.013569750,1
6.013575417,0
6.013587500,1
6.013594167,0
6.013607667,1
6.013612917,0
6.013625500,1
6.013631750,0
6.013644500,1
6.013650500,0
6.013664167,1
6.013669250,0
6.013682250,1
6.013688083,0
6.013694000,1
6.013706833,0
6.013719917,1
6.013725667,0
6.013739333,1
6.013744417,0
6.013757583,1
6.013763250,0
6.013775500,1
6.013782000,0
6.013795500,1
6.013800750,0
6.013813250,1
6.013819500,0
6.013832167,1
6.013838333,0
6.013852000,1
6.013857083,0
6.013870750,1
6.013875833,0
6.013888667,1
6.013894667,0
6.013907583,1
6.014089917,0
6.014103667,1
6.014108833,0
6.014114917,1
6.014127583,0
6.014140500,1
6.014146417,0
6.014152500,1
6.014165167,0
6.014178083,1
6.014184000,0
6.014190000,1
6.014202750,0
6.014208833,1
6.014221500,0
6.014235250,1
6.015511000,0
6.015517250,1
6.016651917,0
6.016658250,1
6.017792750,0
6.017799000,1
6.018933500,0
6.018939667,1
6.020074333,0
6.020080583,1
6.021215167,0
6.021229083,1
6.021234000,0
6.021247333,1
6.021252917,0
6.021259000,1
6.021271667,0
6.021285250,1
6.021290500,0
6.021303083,1
6.021309250,0
6.021322083,1
6.021328083,0
6.021341750,1
6.021346833,0
6.021352833,1
6.021365583,0
6.021379333,1
6.021384417,0
6.021397417,1
6.021403167,0
6.021416833,1
6.021422000,0
6.021435083,1
6.021440750,0
6.021452833,1
6.021459500,0
6.021472917,1
6.021478333,0
6.021490750,1
6.021497083,0
6.021509667,1
6.021515833,0
6.021529500,1
6.021534667,0
6.021540583,1
6.021553417,0
6.021566333,1
6.021572167,0
6.021585333,1
6.021591000,0
6.021603167,1
6.021609750,0
6.021623167,1
6.021628583,0
6.021641083,1
6.021647333,0
6.021660000,1
6.021666083,0
6.021672083,1
6.021684833,0
6.021697667,1
6.021703667,0
6.021717333,1
6.021722500,0
6.021735500,1
6.021741250,0
6.021747167,1
6.021760000,0
6.021773083,1
6.021778833,0
6.021792500,1
6.021797583,0
6.021810833,1
6.021816417,0
6.021828667,1
6.021835167,0
6.021848833,1
6.021853917,0
6.021866667,1
6.021872750,0
6.021878750,1
6.021891500,0
6.021897417,1
6.021910250,0
6.021923333,1
6.021929083,0
6.021941250,1
6.021947833,0
6.021961417,1
6.022143000,0
6.022149250,1
6.022161917,0
6.022168000,1
6.022180750,0
6.022194417,1
6.022199583,0
6.022212250,1
6.022218417,0
6.022231083,1
6.022237167,0
6.022250833,1
6.022255917,0
6.022268833,1
6.022274750,0
6.022288417,1
6.022293500,0
6.022306583,1
6.022312333,0
6.022318250,1
6.022331083,0
6.022337083,1
6.022349833,0
6.022362083,1
6.022368583,0
6.022374667,1
6.022387333,0
6.022399917,1
6.022406167,0
6.022412167,1
6.022424917,0
6.022438667,1
6.022443750,0
6.022449750,1
6.022462500,0
6.022476250,1
6.022481333,0
6.022494083,1
6.022500083,0
6.022513750,1
6.022518917,0
6.022524833,1
6.022537667,0
6.022543667,1
6.022556417,0
6.022569250,1
6.022575167,0
6.022588917,1
6.022594000,0
6.022607000,1
6.022612833,0
6.022626500,1
6.022631583,0
6.022644750,1
6.022650333,0
6.022662583,1
6.022669167,0
6.022675083,1
6.022687917,0
6.022693917,1
6.022706667,0
6.022719250,1
6.022725500,0
6.022739167,1
6.022744250,0
6.022757917,1
6.022763083,0
6.022776167,1
6.022781833,0
6.022795167,1
6.022800667,0
6.022813000,1
6.022819417,0
6.022825333,1
6.022838167,0
6.022844167,1
6.022856917,0
6.022870667,1
6.022875750,0
6.022888667,1
6.022894583,0
6.022907750,1
6.022913333,0
6.022925667,1
6.022932083,0
6.022938000,1
6.022950833,0
6.022963417,1
6.022969667,0
6.022975583,1
6.022988417,0
6.022994500,1
6.023007167,0
6.023020000,1
6.023026000,0
6.023039667,1
6.023044750,0
6.023057750,1
6.023063583,0
6.023069500,1
6.023082333,0
6.023095417,1
6.023101083,0
6.023113167,1
6.023119917,0
6.023125917,1
6.023138667,0
6.023144583,1
6.023157417,0
6.023171083,1
6.023176250,0
6.023188917,1
6.023195000,0
6.023207917,1
6.023213833,0
6.023219750,1
6.023232583,0
6.023238500,1
6.023251333,0
6.023265083,1
6.023270167,0
6.023276167,1
6.023288917,0
6.023294917,1
6.023307667,0
6.023320750,1
6.023326500,0
6.023338583,1
6.023345250,0
6.023351250,1
6.023364000,0
6.023377000,1
6.023382833,0
6.023395000,1
6.023401667,0
6.023415167,1
6.023420417,0
6.023426333,1
6.023439167,0
6.023445167,1
6.023457917,0
6.023471667,1
6.023476750,0
6.023489583,1
6.023495583,0
6.023509250,1
6.023514333,0
6.023520250,1
6.023533083,0
6.023539083,1
6.023551833,0
6.023557833,1
6.023570583,0
6.023576583,1
6.023589417,0
6.023602583,1
6.023608250,0
6.023620250,1
6.023627000,0
6.023640500,1
6.023645833,0
6.023658250,1
6.023664583,0
6.023670583,1
6.023683333,0
6.023689250,1
6.023702083,0
6.023708167,1
6.023720917,0
6.023726917,1
6.023739667,0
6.023753417,1
6.023758500,0
6.023771583,1
6.023777333,0
6.023790583,1
6.023796083,0
6.023808500,1
6.023814833,0
6.023820833,1
6.023833583,0
6.023839667,1
6.023852333,0
6.023858333,1
6.023871167,0
6.023877167,1
6.023889917,0
6.023903000,1
6.023908750,0
6.023922417,1
6.023927583,0
6.023940750,1
6.023946333,0
6.023958417,1
6.023965083,0
6.023971083,1
6.023983833,0
6.023989750,1
6.024002667,0
6.024008750,1
6.024021417,0
6.024027417,1
6.024040167,0
6.024053917,1
6.024059000,0
6.024072000,1
6.024077833,0
6.024090917,1
6.024096583,0
6.024108917,1
6.024115333,0
6.024121333,1
6.024134083,0
6.024140167,1
6.024152917,0
6.024158833,1
6.024171667,0
6.024177667,1
6.024190417,0
6.024203250,1
6.024209250,0
6.024222917,1
6.024228083,0
6.024241000,1
6.024246833,0
6.024260500,1
6.024265667,0
6.024271583,1
6.024284417,0
6.024290333,1
6.024303167,0
6.024309250,1
6.024321917,0
6.024327917,1
6.024340667,0
6.024353750,1
6.024359500,0
6.024371583,1
6.024378333,0
6.024391750,1
6.024397083,0
6.024409667,1
6.024415917,0
6.024421917,1
6.024434667,0
6.024440667,1
6.024453417,0
6.024459417,1
6.024472167,0
6.024478167,1
6.024490917,0
6.024504000,1
6.024509750,0
6.024523500,1
6.024528583,0
6.024541750,1
6.024547333,0
6.024553333,1
6.024566083,0
6.024579583,1
6.024584917,0
6.024597333,1
6.024603667,0
6.024616333,1
6.024622500,0
6.024636167,1
6.024641250,0
6.024647250,1
6.024660000,0
6.024665917,1
6.024678750,0
6.024691500,1
6.024697583,0
6.024711250,1
6.024716333,0
6.024729250,1
6.024735167,0
6.024748833,1
6.024753917,0
6.024766917,1
6.024772750,0
6.024778667,1
6.024791500,0
6.024804833,1
6.024810250,0
6.024822667,1
6.024829083,0
6.024842750,1
6.024847833,0
6.024860500,1
6.024866667,0
6.024879417,1
6.024885417,0
6.024899083,1
6.024904250,0
6.024917250,1
6.024923000,0
6.024935083,1
6.024941750,0
6.024955250,1
6.024960583,0
6.024973000,1
6.024979333,0
6.024991917,1
6.024998083,0
6.025004167,1
6.025016833,0
6.025030583,1
6.025035667,0
6.025048667,1
6.025054500,0
6.025067667,1
6.025073250,0
6.025085500,1
6.025092083,0
6.025105667,1
6.025110833,0
6.025123417,1
6.025129583,0
6.025142500,1
6.025148417,0
6.025162083,1
6.025167167,0
6.025180250,1
6.025186000,0
6.025198000,1
6.025204750,0
6.025218250,1
6.025223500,0
6.025236000,1
6.025242333,0
6.025255083,1
6.025261083,0
6.025274750,1
6.025279833,0
6.025292667,1
6.025298667,0
6.025312333,1
6.025317417,0
6.025330417,1
6.025336250,0
6.025342250,1
6.025355000,0
6.025368333,1
